job_id,date_posted,knowledge,confidence_score,confidence_tier,source,sentence_id,sentence_text
in-969133cfe2acbb9c,,vSphere),0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0001,Job Description What You Will Be Doing: O &M of existing Red Hat OpenShift environment across multiple security domains in both Cloud and datacenter (vSphere) environments.
in-969133cfe2acbb9c,,Crossplane,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0002,"Supporting OpenShift operators and frameworks including Crossplane, Kyverno, RedHat, and GitOps."
in-969133cfe2acbb9c,,Kyverno,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0002,"Supporting OpenShift operators and frameworks including Crossplane, Kyverno, RedHat, and GitOps."
in-969133cfe2acbb9c,,RedHat,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0002,"Supporting OpenShift operators and frameworks including Crossplane, Kyverno, RedHat, and GitOps."
in-969133cfe2acbb9c,,GitOps,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0002,"Supporting OpenShift operators and frameworks including Crossplane, Kyverno, RedHat, and GitOps."
in-969133cfe2acbb9c,,RabbitMQ,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0006,"Supporting data services including RabbitMQ, Redis, PostgreSQL, and Elastic Stack."
in-969133cfe2acbb9c,,Redis,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0006,"Supporting data services including RabbitMQ, Redis, PostgreSQL, and Elastic Stack."
in-969133cfe2acbb9c,,PostgreSQL,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0006,"Supporting data services including RabbitMQ, Redis, PostgreSQL, and Elastic Stack."
in-969133cfe2acbb9c,,Elastic Stack.,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0006,"Supporting data services including RabbitMQ, Redis, PostgreSQL, and Elastic Stack."
in-969133cfe2acbb9c,,Bachelor's Degree,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0008,"Bachelor's Degree in Computer Programming, Science, Engineering, or a related technical discipline."
in-969133cfe2acbb9c,,Computer Programming,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0008,"Bachelor's Degree in Computer Programming, Science, Engineering, or a related technical discipline."
in-969133cfe2acbb9c,,Science,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0008,"Bachelor's Degree in Computer Programming, Science, Engineering, or a related technical discipline."
in-969133cfe2acbb9c,,Engineering,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0008,"Bachelor's Degree in Computer Programming, Science, Engineering, or a related technical discipline."
in-969133cfe2acbb9c,,DoD 8570 IAT Level II,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0010,"Must meet DoD 8570 IAT Level II requirements including one of the following: Security + CE, CND, SSCP, GSEC, GICSP, CySA +, or CCNA. , Desired Skills Nice to Have: Experience deploying and managing RedHat Open Shift in a cloud and/or vSphere environment."
in-969133cfe2acbb9c,,Security + CE,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0010,"Must meet DoD 8570 IAT Level II requirements including one of the following: Security + CE, CND, SSCP, GSEC, GICSP, CySA +, or CCNA. , Desired Skills Nice to Have: Experience deploying and managing RedHat Open Shift in a cloud and/or vSphere environment."
in-969133cfe2acbb9c,,CND,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0010,"Must meet DoD 8570 IAT Level II requirements including one of the following: Security + CE, CND, SSCP, GSEC, GICSP, CySA +, or CCNA. , Desired Skills Nice to Have: Experience deploying and managing RedHat Open Shift in a cloud and/or vSphere environment."
in-969133cfe2acbb9c,,SSCP,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0010,"Must meet DoD 8570 IAT Level II requirements including one of the following: Security + CE, CND, SSCP, GSEC, GICSP, CySA +, or CCNA. , Desired Skills Nice to Have: Experience deploying and managing RedHat Open Shift in a cloud and/or vSphere environment."
in-969133cfe2acbb9c,,GSEC,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0010,"Must meet DoD 8570 IAT Level II requirements including one of the following: Security + CE, CND, SSCP, GSEC, GICSP, CySA +, or CCNA. , Desired Skills Nice to Have: Experience deploying and managing RedHat Open Shift in a cloud and/or vSphere environment."
in-969133cfe2acbb9c,,GICSP,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0010,"Must meet DoD 8570 IAT Level II requirements including one of the following: Security + CE, CND, SSCP, GSEC, GICSP, CySA +, or CCNA. , Desired Skills Nice to Have: Experience deploying and managing RedHat Open Shift in a cloud and/or vSphere environment."
in-969133cfe2acbb9c,,CySA +,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0010,"Must meet DoD 8570 IAT Level II requirements including one of the following: Security + CE, CND, SSCP, GSEC, GICSP, CySA +, or CCNA. , Desired Skills Nice to Have: Experience deploying and managing RedHat Open Shift in a cloud and/or vSphere environment."
in-969133cfe2acbb9c,,CCNA.,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0010,"Must meet DoD 8570 IAT Level II requirements including one of the following: Security + CE, CND, SSCP, GSEC, GICSP, CySA +, or CCNA. , Desired Skills Nice to Have: Experience deploying and managing RedHat Open Shift in a cloud and/or vSphere environment."
in-969133cfe2acbb9c,,Amazon Web Services.,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0011,Experience with Amazon Web Services.
in-969133cfe2acbb9c,,Python,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-969133cfe2acbb9c,,Shell scripting,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-969133cfe2acbb9c,,Git.,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-969133cfe2acbb9c,,CI/CD orchestration tools:,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-969133cfe2acbb9c,,GitLab CI,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-969133cfe2acbb9c,,Jenkins.,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-969133cfe2acbb9c,,container technology:,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-969133cfe2acbb9c,,"Docker,",0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-969133cfe2acbb9c,,"Kubernetes,",0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-969133cfe2acbb9c,,Cloud Native Computing Foundation,0.9,Very High,skill_llm_8b_lora_v1,in-969133cfe2acbb9c_0012,"Experience with Python, Shell scripting, Git. Knowledge of Linux distributions: RHEL/RHCOS, CentOS. Knowledge of CI/CD orchestration tools: GitLab CI, Jenkins. Knowledge of container technology: Docker, Kubernetes, and Cloud Native Computing Foundation ecosystem in general. , Additional Details Crimson Phoenix considers people our most important asset."
in-6aa2cadf7a3564d4,,Professional Engineer (P.Eng.) designation,0.9,Very High,skill_llm_8b_lora_v1,in-6aa2cadf7a3564d4_0007,"Professional Engineer (P.Eng.) designation or eligibility is preferred. Preferred Skills: Familiarity with provincial and federal water management regulations. Experience working with municipalities, conservation authorities, or government agencies. Experience with climate change impact assessments and resiliency planning."
in-6aa2cadf7a3564d4,,provincial and federal water management regulations.,0.9,Very High,skill_llm_8b_lora_v1,in-6aa2cadf7a3564d4_0007,"Professional Engineer (P.Eng.) designation or eligibility is preferred. Preferred Skills: Familiarity with provincial and federal water management regulations. Experience working with municipalities, conservation authorities, or government agencies. Experience with climate change impact assessments and resiliency planning."
in-6aa2cadf7a3564d4,,climate change impact assessments and resiliency planning.,0.9,Very High,skill_llm_8b_lora_v1,in-6aa2cadf7a3564d4_0007,"Professional Engineer (P.Eng.) designation or eligibility is preferred. Preferred Skills: Familiarity with provincial and federal water management regulations. Experience working with municipalities, conservation authorities, or government agencies. Experience with climate change impact assessments and resiliency planning."
in-6aa2cadf7a3564d4,,scripting,0.9,Very High,skill_llm_8b_lora_v1,in-6aa2cadf7a3564d4_0008,"Knowledge of scripting or automation tools (Python, MATLAB) for model enhancement. This job posting is for an existing position vacancy within our organization."
in-6aa2cadf7a3564d4,,automation tools,0.9,Very High,skill_llm_8b_lora_v1,in-6aa2cadf7a3564d4_0008,"Knowledge of scripting or automation tools (Python, MATLAB) for model enhancement. This job posting is for an existing position vacancy within our organization."
in-6aa2cadf7a3564d4,,Python,0.9,Very High,skill_llm_8b_lora_v1,in-6aa2cadf7a3564d4_0008,"Knowledge of scripting or automation tools (Python, MATLAB) for model enhancement. This job posting is for an existing position vacancy within our organization."
in-6aa2cadf7a3564d4,,MATLAB),0.9,Very High,skill_llm_8b_lora_v1,in-6aa2cadf7a3564d4_0008,"Knowledge of scripting or automation tools (Python, MATLAB) for model enhancement. This job posting is for an existing position vacancy within our organization."
in-6aa2cadf7a3564d4,,model enhancement.,0.9,Very High,skill_llm_8b_lora_v1,in-6aa2cadf7a3564d4_0008,"Knowledge of scripting or automation tools (Python, MATLAB) for model enhancement. This job posting is for an existing position vacancy within our organization."
in-41ac6498f5b55201,,initial implementation and configuration,0.9,Very High,skill_llm_8b_lora_v1,in-41ac6498f5b55201_0006,"Drawing on your advanced technical expertise, you will provide leadership, guidance, and hands -on support throughout customer engagements—from initial implementation and configuration through to production release and operational deployment."
in-41ac6498f5b55201,,production release and operational deployment,0.9,Very High,skill_llm_8b_lora_v1,in-41ac6498f5b55201_0006,"Drawing on your advanced technical expertise, you will provide leadership, guidance, and hands -on support throughout customer engagements—from initial implementation and configuration through to production release and operational deployment."
in-41ac6498f5b55201,,documentation,0.9,Very High,skill_llm_8b_lora_v1,in-41ac6498f5b55201_0008,"Your contributions to documentation, automation, and knowledge sharing will empower global teams to respond swiftly and effectively to operational incidents."
in-41ac6498f5b55201,,automation,0.9,Very High,skill_llm_8b_lora_v1,in-41ac6498f5b55201_0008,"Your contributions to documentation, automation, and knowledge sharing will empower global teams to respond swiftly and effectively to operational incidents."
in-41ac6498f5b55201,,knowledge sharing,0.9,Very High,skill_llm_8b_lora_v1,in-41ac6498f5b55201_0008,"Your contributions to documentation, automation, and knowledge sharing will empower global teams to respond swiftly and effectively to operational incidents."
in-41ac6498f5b55201,,enterprise application technology,0.9,Very High,skill_llm_8b_lora_v1,in-41ac6498f5b55201_0009,"You will also play a key role in mentoring and training team members, sharing best practices in enterprise application technology, architecture, and support."
in-41ac6498f5b55201,,architecture,0.9,Very High,skill_llm_8b_lora_v1,in-41ac6498f5b55201_0009,"You will also play a key role in mentoring and training team members, sharing best practices in enterprise application technology, architecture, and support."
in-41ac6498f5b55201,,support,0.9,Very High,skill_llm_8b_lora_v1,in-41ac6498f5b55201_0009,"You will also play a key role in mentoring and training team members, sharing best practices in enterprise application technology, architecture, and support."
in-41ac6498f5b55201,,more than one language,0.9,Very High,skill_llm_8b_lora_v1,in-41ac6498f5b55201_0012,These are our values and influence everything we do. Required qualifications Experience writing programs in more than one language required.
in-74793fbd2ad53e44,,data ingestion,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0002,"As a diversified, national organization, Centene's technology professionals have access to competitive benefits including a fresh perspective on workplace flexibility. Position Purpose: Develops and operationalizes data pipelines to make data available for consumption (reports and advanced analytics), including data ingestion, data transformation, data validation / quality, data pipeline optimization, and orchestration."
in-74793fbd2ad53e44,,data transformation,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0002,"As a diversified, national organization, Centene's technology professionals have access to competitive benefits including a fresh perspective on workplace flexibility. Position Purpose: Develops and operationalizes data pipelines to make data available for consumption (reports and advanced analytics), including data ingestion, data transformation, data validation / quality, data pipeline optimization, and orchestration."
in-74793fbd2ad53e44,,data validation / quality,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0002,"As a diversified, national organization, Centene's technology professionals have access to competitive benefits including a fresh perspective on workplace flexibility. Position Purpose: Develops and operationalizes data pipelines to make data available for consumption (reports and advanced analytics), including data ingestion, data transformation, data validation / quality, data pipeline optimization, and orchestration."
in-74793fbd2ad53e44,,data pipeline optimization,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0002,"As a diversified, national organization, Centene's technology professionals have access to competitive benefits including a fresh perspective on workplace flexibility. Position Purpose: Develops and operationalizes data pipelines to make data available for consumption (reports and advanced analytics), including data ingestion, data transformation, data validation / quality, data pipeline optimization, and orchestration."
in-74793fbd2ad53e44,,orchestration,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0002,"As a diversified, national organization, Centene's technology professionals have access to competitive benefits including a fresh perspective on workplace flexibility. Position Purpose: Develops and operationalizes data pipelines to make data available for consumption (reports and advanced analytics), including data ingestion, data transformation, data validation / quality, data pipeline optimization, and orchestration."
in-74793fbd2ad53e44,,SQL,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-74793fbd2ad53e44,,ETL,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-74793fbd2ad53e44,,Teradata,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-74793fbd2ad53e44,,Snowflake,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-74793fbd2ad53e44,,Pay Range:,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-74793fbd2ad53e44,,"health insurance,",0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-74793fbd2ad53e44,,401K,0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-74793fbd2ad53e44,,"stock purchase plans,",0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-74793fbd2ad53e44,,"tuition reimbursement,",0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-74793fbd2ad53e44,,"paid time off plus holidays,",0.9,Very High,skill_llm_8b_lora_v1,in-74793fbd2ad53e44_0003,"Or equivalent experience acquired through accomplishments of applicable knowledge, duties, scope and skill reflective of the level of this position. Technical Skills: One or more of the following skills are desired. SQL ETL Teradata Snowflake Pay Range: $87,000 .00 - $161,300 .00 per year Centene offers a comprehensive benefits package including: competitive pay, health insurance, 401K and stock purchase plans, tuition reimbursement, paid time off plus holidays, and a flexible approach to work with remote, hybrid, field or office work schedules."
in-97b399dce8f66cd6,,food preparation,0.9,Very High,skill_llm_8b_lora_v1,in-97b399dce8f66cd6_0002,"Previous experience in food preparation, retail sales and/or customer service is desirable but not essential because you will receive full training and undertake various University of Subway® courses."
in-97b399dce8f66cd6,,retail sales,0.9,Very High,skill_llm_8b_lora_v1,in-97b399dce8f66cd6_0002,"Previous experience in food preparation, retail sales and/or customer service is desirable but not essential because you will receive full training and undertake various University of Subway® courses."
in-97b399dce8f66cd6,,customer service,0.9,Very High,skill_llm_8b_lora_v1,in-97b399dce8f66cd6_0002,"Previous experience in food preparation, retail sales and/or customer service is desirable but not essential because you will receive full training and undertake various University of Subway® courses."
in-4ea116c0922e828e,,CI/CD scripts,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0005,"CI/CD scripts, hybrid infrastructure -as -code setups, standardized development environments, artifact repositories, etc.) that are performant, scalable, and secure."
in-4ea116c0922e828e,,hybrid infrastructure,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0005,"CI/CD scripts, hybrid infrastructure -as -code setups, standardized development environments, artifact repositories, etc.) that are performant, scalable, and secure."
in-4ea116c0922e828e,,"-as -code setups,",0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0005,"CI/CD scripts, hybrid infrastructure -as -code setups, standardized development environments, artifact repositories, etc.) that are performant, scalable, and secure."
in-4ea116c0922e828e,,"standardized development environments,",0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0005,"CI/CD scripts, hybrid infrastructure -as -code setups, standardized development environments, artifact repositories, etc.) that are performant, scalable, and secure."
in-4ea116c0922e828e,,"artifact repositories,",0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0005,"CI/CD scripts, hybrid infrastructure -as -code setups, standardized development environments, artifact repositories, etc.) that are performant, scalable, and secure."
in-4ea116c0922e828e,,research software development lifecycle,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0007,"As a Research DevOps Engineer, this role has a particular emphasis accelerating the research software development lifecycle at the AWS Center for Quantum Computing through automation, standardization, and managing hybrid (cloud + physical lab) infrastructure."
in-4ea116c0922e828e,,AWS Center for Quantum Computing,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0007,"As a Research DevOps Engineer, this role has a particular emphasis accelerating the research software development lifecycle at the AWS Center for Quantum Computing through automation, standardization, and managing hybrid (cloud + physical lab) infrastructure."
in-4ea116c0922e828e,,Compute,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0011,"As a member of the UC organization, you’ll support the development and management of Compute, Database, Storage, Internet of Things (Iot), Platform, and Productivity Apps services in AWS."
in-4ea116c0922e828e,,Database,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0011,"As a member of the UC organization, you’ll support the development and management of Compute, Database, Storage, Internet of Things (Iot), Platform, and Productivity Apps services in AWS."
in-4ea116c0922e828e,,Storage,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0011,"As a member of the UC organization, you’ll support the development and management of Compute, Database, Storage, Internet of Things (Iot), Platform, and Productivity Apps services in AWS."
in-4ea116c0922e828e,,Internet of Things (Iot),0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0011,"As a member of the UC organization, you’ll support the development and management of Compute, Database, Storage, Internet of Things (Iot), Platform, and Productivity Apps services in AWS."
in-4ea116c0922e828e,,Platform,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0011,"As a member of the UC organization, you’ll support the development and management of Compute, Database, Storage, Internet of Things (Iot), Platform, and Productivity Apps services in AWS."
in-4ea116c0922e828e,,Productivity Apps,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0011,"As a member of the UC organization, you’ll support the development and management of Compute, Database, Storage, Internet of Things (Iot), Platform, and Productivity Apps services in AWS."
in-4ea116c0922e828e,,Amazon’s high security bar,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0027,"Docker, AWS CDK). Maintain Amazon’s high security bar without slowing down the pace of internal development. Implement best practices for observability and monitoring to enable rapid debugging and high service uptime. Empower others to actively contribute to the codebase through mentorship and documentation."
in-4ea116c0922e828e,,observability and monitoring,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0027,"Docker, AWS CDK). Maintain Amazon’s high security bar without slowing down the pace of internal development. Implement best practices for observability and monitoring to enable rapid debugging and high service uptime. Empower others to actively contribute to the codebase through mentorship and documentation."
in-4ea116c0922e828e,,rapid debugging and high service uptime.,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0027,"Docker, AWS CDK). Maintain Amazon’s high security bar without slowing down the pace of internal development. Implement best practices for observability and monitoring to enable rapid debugging and high service uptime. Empower others to actively contribute to the codebase through mentorship and documentation."
in-4ea116c0922e828e,,CDK),0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0027,"Docker, AWS CDK). Maintain Amazon’s high security bar without slowing down the pace of internal development. Implement best practices for observability and monitoring to enable rapid debugging and high service uptime. Empower others to actively contribute to the codebase through mentorship and documentation."
in-4ea116c0922e828e,,"engineering principles,",0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0028,"We are looking for candidates with strong engineering principles, a bias for action, superior problem -solving, and excellent communication skills."
in-4ea116c0922e828e,,experimental quantum computation.,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0030,"As a DevOps engineer embedded in a research organization, you will have the opportunity to work on new ideas and stay abreast of the field of experimental quantum computation."
in-4ea116c0922e828e,,DevSecOps,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0037,"CDK) Experience with DevSecOps features in GitLab Ultimate Experience setting up standardized, reproducible Python environments Experience with AWS on -prem hardware solutions (e.g."
in-4ea116c0922e828e,,GitLab Ultimate,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0037,"CDK) Experience with DevSecOps features in GitLab Ultimate Experience setting up standardized, reproducible Python environments Experience with AWS on -prem hardware solutions (e.g."
in-4ea116c0922e828e,,AWS on -prem hardware solutions,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0037,"CDK) Experience with DevSecOps features in GitLab Ultimate Experience setting up standardized, reproducible Python environments Experience with AWS on -prem hardware solutions (e.g."
in-4ea116c0922e828e,,networking,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0038,"Outpost) Experience with networking and network security fundamentals Experience with Kubernetes or high -performance computing (HPC) infrastructure Experience in experimental physics or quantum computing Amazon is an equal opportunity employer and does not discriminate on the basis of protected veteran status, disability, or other legally protected status."
in-4ea116c0922e828e,,network security fundamentals,0.9,Very High,skill_llm_8b_lora_v1,in-4ea116c0922e828e_0038,"Outpost) Experience with networking and network security fundamentals Experience with Kubernetes or high -performance computing (HPC) infrastructure Experience in experimental physics or quantum computing Amazon is an equal opportunity employer and does not discriminate on the basis of protected veteran status, disability, or other legally protected status."
