rank,demand_freq,mean_confidence,skill,skill_type,bloom_level,example_job_ids,demand_norm,trend_score_norm,trend_label,trend_q_value,future_weight,future_domain,mapping_margin,future_norm,coverage_gap,validity_score,priority_score,expert_priority
758,1,0.59,ensure network fabrics and devices operate as expected,Hard,Evaluate,['in-dca34ad867616996'],0.1,0.0,Unknown,1.0,0.0,UX/UI & Digital Design,0.0267893,0.0,1.0,0.59,0.04000000000000001,
759,1,0.702,ensure mission success,Hard,Analyze,['in-ffcc36a373d8599a'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.005464405,0.0,1.0,0.702,0.04000000000000001,
760,1,0.626,ensure microphones operate flawlessly,Hard,Evaluate,['in-07094449f509827e'],0.1,0.0,Unknown,1.0,0.0,Legacy Web Development,0.028959185,0.0,1.0,0.626,0.04000000000000001,
761,1,0.624,ensure lighting operates flawlessly,Hard,Evaluate,['in-07094449f509827e'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.09600669,0.0,1.0,0.624,0.04000000000000001,
762,1,0.61,ensure issue resolution,Soft,Unknown,['in-9da8b8c6e52feb61'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.053801328,0.0,1.0,0.61,0.04000000000000001,
763,1,0.694,ensure integrity of financial information,Soft,Unknown,['in-a77e7fdadad1bd31'],0.1,0.0,Unknown,1.0,0.0,Blockchain & Distributed Systems,0.012052774,0.0,1.0,0.694,0.04000000000000001,
764,1,0.712,"ensure high-quality, scalable solutions",Hard,Analyze,['in-30af647e83a32e8c'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.0097848475,0.0,1.0,0.712,0.04000000000000001,
765,1,0.702,ensure seamless execution of live performances,Hard,Analyze,['in-a0c45f0fdfea2762'],0.1,0.0,Unknown,1.0,0.0,Legacy Web Development,0.034977823,0.0,1.0,0.702,0.04000000000000001,
766,1,0.731,ensure seamless deployment,Hard,Analyze,['in-b96ed15875997926'],0.1,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.018071085,0.0,1.0,0.731,0.04000000000000001,
767,1,0.622,ensure seamless building,Hard,Create,['in-b96ed15875997926'],0.1,0.0,Unknown,1.0,0.0,Legacy Web Development,0.00052662194,0.0,1.0,0.622,0.04000000000000001,
768,1,0.645,ensure scalable integration architecture,Hard,Create,['in-73b5ece9f9ecc3a9'],0.1,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.033138633,0.0,1.0,0.645,0.04000000000000001,
769,1,0.691,ensure safety is baked in by default,Hard,Analyze,['in-0250e3c3a534c646'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.01163277,0.0,1.0,0.691,0.04000000000000001,
770,1,0.645,ensure reliable integration architecture,Hard,Create,['in-73b5ece9f9ecc3a9'],0.1,0.0,Unknown,1.0,0.0,Database & Systems Administration,0.01252377,0.0,1.0,0.645,0.04000000000000001,
771,1,0.703,ensure reliable communications,Soft,Unknown,['in-9ae984f1f5d1226c'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.06853272,0.0,1.0,0.703,0.04000000000000001,
772,1,0.702,ensure quality control,Hard,Analyze,['in-0fcfe59aff7d7b19'],0.1,0.0,Unknown,1.0,0.0,Quality Assurance & Testing,0.06985098,0.0,1.0,0.702,0.04000000000000001,
773,1,0.704,ensure quality and regulatory compliance,Hard,Analyze,['in-b486754d4fef47b1'],0.1,0.0,Unknown,1.0,0.0,Quality Assurance & Testing,0.0066797137,0.0,1.0,0.704,0.04000000000000001,
774,1,0.702,ensure products meet standards,Hard,Analyze,['in-17ecef6aa8580020'],0.1,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.014053822,0.0,1.0,0.702,0.04000000000000001,
775,1,0.707,ensure products meet customer specifications,Hard,Analyze,['in-e26b52256be0f85c'],0.1,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.06424186,0.0,1.0,0.707,0.04000000000000001,
776,1,0.696,ensure products are reliable and safe,Hard,Analyze,['in-9e8b8167a52cb05c'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.0049873143,0.0,1.0,0.696,0.04000000000000001,
777,1,0.704,ensure process readiness,Hard,Analyze,['in-e26b52256be0f85c'],0.1,0.0,Unknown,1.0,0.0,Process Automation & RPA,0.019043118,0.0,1.0,0.704,0.04000000000000001,
778,1,0.61,escalate issues,Soft,Unknown,['in-92e57e0960d0c733'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.053362727,0.0,1.0,0.61,0.04000000000000001,
779,1,0.633,ensure user adoption,Soft,Unknown,['in-30cac704112e9e05'],0.1,0.0,Unknown,1.0,0.0,UX/UI & Digital Design,0.023471281,0.0,1.0,0.633,0.04000000000000001,
780,1,0.694,ensure the EPR solution meets user needs,Hard,Analyze,['in-2343dce8f94f0a1c'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.0060980245,0.0,1.0,0.694,0.04000000000000001,
781,1,0.7,ensure the EPR solution complies with safety and governance requirements,Hard,Analyze,['in-2343dce8f94f0a1c'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.056803524,0.0,1.0,0.7,0.04000000000000001,
782,1,0.7,ensure system success,Hard,Analyze,['in-193d18c2574de4de'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.054758728,0.0,1.0,0.7,0.04000000000000001,
783,1,0.703,ensure system stability,Hard,Analyze,['in-8169c429e2a25414'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.009769455,0.0,1.0,0.703,0.04000000000000001,
784,1,0.701,ensure superior sound quality,Hard,Analyze,['in-a0c45f0fdfea2762'],0.1,0.0,Unknown,1.0,0.0,Quality Assurance & Testing,0.045397528,0.0,1.0,0.701,0.04000000000000001,
785,1,0.606,ensure Stratum’s goals are aligned,Soft,Unknown,['in-0fcfe59aff7d7b19'],0.1,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.003364861,0.0,1.0,0.606,0.04000000000000001,
786,1,0.634,ensure smooth running of department,Soft,Unknown,['in-06b5e96976a3f626'],0.1,0.0,Unknown,1.0,0.0,Leadership & People Development,0.009031117,0.0,1.0,0.634,0.04000000000000001,
787,1,0.69,ensure SLAs are met,Hard,Analyze,['in-9da8b8c6e52feb61'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.031964928,0.0,1.0,0.69,0.04000000000000001,
788,1,0.692,ensure security is baked in by default,Hard,Analyze,['in-0250e3c3a534c646'],0.1,0.0,Unknown,1.0,0.0,Cybersecurity,0.09510978,0.0,1.0,0.692,0.04000000000000001,
789,1,0.645,ensure secure integration architecture,Hard,Create,['in-73b5ece9f9ecc3a9'],0.1,0.0,Unknown,1.0,0.0,Cybersecurity,0.09018707,0.0,1.0,0.645,0.04000000000000001,
790,1,0.62,ensure seamless testing,Hard,Evaluate,['in-b96ed15875997926'],0.1,0.0,Unknown,1.0,0.0,Quality Assurance & Testing,0.1223737,0.0,1.0,0.62,0.04000000000000001,
791,1,0.709,ensure seamless integration,Hard,Analyze,['in-2f5b3f13e615982a'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.008855805,0.0,1.0,0.709,0.04000000000000001,
792,1,0.678,execute administrative HR functions,Hard,Apply,['in-184610fda3276dcc'],0.1,0.0,Unknown,1.0,0.0,Process Automation & RPA,0.046696663,0.0,1.0,0.678,0.04000000000000001,
793,1,0.612,exceed sales expectations,Soft,Unknown,['in-29a1ec53620be6a8'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.05857514,0.0,1.0,0.612,0.04000000000000001,
794,1,0.645,exceed expectations,Soft,Unknown,['in-34c6520c08d55db7'],0.1,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.02993378,0.0,1.0,0.645,0.04000000000000001,
795,1,0.568,evolve patterns and components,Hard,Apply,['in-5869692bb5b2b17a'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.031917155,0.0,1.0,0.568,0.04000000000000001,
796,1,0.572,evolve interfaces,Hard,Apply,['in-6818c9f518bb5702'],0.1,0.0,Unknown,1.0,0.0,UX/UI & Digital Design,0.0413076,0.0,1.0,0.572,0.04000000000000001,
797,1,0.667,evolve data center design,Hard,Create,['in-54a14ff32d718ad0'],0.1,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.012656063,0.0,1.0,0.667,0.04000000000000001,
798,1,0.71,evaluate vendor capabilities,Hard,Evaluate,['in-9da8b8c6e52feb61'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.03870395,0.0,1.0,0.71,0.04000000000000001,
799,1,0.62,evaluate Stratum models,Hard,Create,['in-0fcfe59aff7d7b19'],0.1,0.0,Unknown,1.0,0.0,UX/UI & Digital Design,0.014855579,0.0,1.0,0.62,0.04000000000000001,
800,1,0.677,evaluate eligibility for positions,Hard,Evaluate,['in-06b5e96976a3f626'],0.1,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.023049057,0.0,1.0,0.677,0.04000000000000001,
801,1,0.706,evaluate competitive bids,Hard,Evaluate,['in-7c6b469bd3c32c83'],0.1,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.030878395,0.0,1.0,0.706,0.04000000000000001,
802,1,0.716,design a React Native architecture,Hard,Create,['in-b96ed15875997926'],0.1,0.0,Unknown,1.0,0.0,Legacy Web Development,0.062236965,0.0,1.0,0.716,0.04000000000000001,
803,1,0.598,deploy retrieval-enhanced LLMs and hybrid retrieval pipelines,Hard,Create,['in-e4187db23d86d9a0'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.0011773705,0.0,1.0,0.598,0.04000000000000001,
804,1,0.71,design high-rise residential,Hard,Create,['in-368b730dfbfb2c56'],0.1,0.0,Unknown,1.0,0.0,Legacy Web Development,0.040159777,0.0,1.0,0.71,0.04000000000000001,
805,1,0.668,design export flows,Hard,Create,['in-4e8588b946d21212'],0.1,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.025868326,0.0,1.0,0.668,0.04000000000000001,
806,1,0.705,design elegantly,Hard,Create,['in-c795d5647c5b2fa6'],0.1,0.0,Unknown,1.0,0.0,Legacy Web Development,0.05313033,0.0,1.0,0.705,0.04000000000000001,
807,1,0.621,evaluate clients existing Kriging models,Hard,Create,['in-0fcfe59aff7d7b19'],0.1,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.0138385,0.0,1.0,0.621,0.04000000000000001,
808,1,0.569,establish key financial targets,Hard,Apply,['in-a77e7fdadad1bd31'],0.1,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.014063209,0.0,1.0,0.569,0.04000000000000001,
809,1,0.569,expand sales operations,Hard,Apply,['in-35b0fd014582dbaf'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.067509145,0.0,1.0,0.569,0.04000000000000001,
810,1,0.711,execute targeted headhunting campaigns,Hard,Apply,['in-4aab702ede0af613'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.005441636,0.0,1.0,0.711,0.04000000000000001,
811,1,0.6,execute strategies,Hard,Evaluate,['in-35b0fd014582dbaf'],0.1,0.0,Unknown,1.0,0.0,Leadership & People Development,0.034626156,0.0,1.0,0.6,0.04000000000000001,
812,1,0.682,execute recruitment functions,Hard,Apply,['in-184610fda3276dcc'],0.1,0.0,Unknown,1.0,0.0,Leadership & People Development,0.01563768,0.0,1.0,0.682,0.04000000000000001,
813,1,0.681,execute onboarding functions,Hard,Apply,['in-184610fda3276dcc'],0.1,0.0,Unknown,1.0,0.0,Human-AI Collaboration,0.04649076,0.0,1.0,0.681,0.04000000000000001,
814,1,0.611,execute on opportunities,Soft,Unknown,['in-0203fddefc4a7b12'],0.1,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.04409994,0.0,1.0,0.611,0.04000000000000001,
815,1,0.686,execute inform/awareness activities,Hard,Apply,['in-189e4607c218da31'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.037638545,0.0,1.0,0.686,0.04000000000000001,
816,1,0.606,execute ideas,Soft,Unknown,['in-9e8b8167a52cb05c'],0.1,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.0109805465,0.0,1.0,0.606,0.04000000000000001,
817,1,0.619,execute go-to-market,Soft,Unknown,['in-0203fddefc4a7b12'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.08510192,0.0,1.0,0.619,0.04000000000000001,
818,1,0.63,demonstrate understanding of electronics principles,Hard,Evaluate,['in-e26b52256be0f85c'],0.1,0.0,Unknown,1.0,0.0,Quality Assurance & Testing,0.00749287,0.0,1.0,0.63,0.04000000000000001,
819,1,0.605,democratize observability,Hard,Apply,['in-0250e3c3a534c646'],0.1,0.0,Unknown,1.0,0.0,Blockchain & Distributed Systems,0.01093214,0.0,1.0,0.605,0.04000000000000001,
820,1,0.7,design complex CIS solutions,Hard,Create,['in-1685751ab1e35ff9'],0.1,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.02798307,0.0,1.0,0.7,0.04000000000000001,
821,1,0.708,design automated metadata ingestion processes,Hard,Create,['in-4bd1ca2b1bfdfa6d'],0.1,0.0,Unknown,1.0,0.0,Process Automation & RPA,0.0121053755,0.0,1.0,0.708,0.04000000000000001,
822,1,0.587,filter out sellers by digging into their process,Hard,Apply,['in-4aab702ede0af613'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.05590625,0.0,1.0,0.587,0.04000000000000001,
823,1,0.609,filter out individuals who may misrepresent themselves,Soft,Unknown,['in-bae8b479625db1b2'],0.1,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.0021718591,0.0,1.0,0.609,0.04000000000000001,
824,1,0.677,facilitate positive relationships,Soft,Unknown,['in-7e3654818d829d5e'],0.1,0.0,Unknown,1.0,0.0,Leadership & People Development,0.0010461062,0.0,1.0,0.677,0.04000000000000001,
825,1,0.595,facilitate annual planning cycle,Hard,Create,['in-361c0675a3147072'],0.1,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.024591431,0.0,1.0,0.595,0.04000000000000001,
826,1,0.605,explore what's possible on mobile,Soft,Unknown,['in-b96ed15875997926'],0.1,0.0,Unknown,1.0,0.0,UX/UI & Digital Design,0.074195564,0.0,1.0,0.605,0.04000000000000001,
827,1,0.612,explore diverse interests,Soft,Unknown,['in-76d6057eab891b98'],0.1,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.022367552,0.0,1.0,0.612,0.04000000000000001,
828,1,0.609,explain solutions and products,Soft,Unknown,['in-4680a02c6d0fe13f'],0.1,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.01968801,0.0,1.0,0.609,0.04000000000000001,
829,1,0.566,deliver Streamlit app,Hard,Apply,['in-bae7da04393e2cef'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.037864804,0.0,1.0,0.566,0.04000000000000001,
830,1,0.6,deliver self-service registration and governance,Hard,Apply,['in-4bd1ca2b1bfdfa6d'],0.1,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.013891116,0.0,1.0,0.6,0.04000000000000001,
831,1,0.593,deliver on production ownership,Hard,Apply,['in-219553aa7e342a4a'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.083544284,0.0,1.0,0.593,0.04000000000000001,
832,1,0.585,deliver iOS apps,Hard,Apply,['in-acd852647e0ad998'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.04777445,0.0,1.0,0.585,0.04000000000000001,
833,1,0.606,deliver high-performance experiences,Hard,Apply,['in-6818c9f518bb5702'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.007658541,0.0,1.0,0.606,0.04000000000000001,
834,1,0.594,deploy Microsoft Intune,Hard,Evaluate,['in-fb45f01ebbc2a223'],0.1,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.030304372,0.0,1.0,0.594,0.04000000000000001,
835,1,0.709,deploy high-performance data ingestion systems,Hard,Apply,['in-366ed5fb266e1ee3'],0.1,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.006582856,0.0,1.0,0.709,0.04000000000000001,
836,1,0.703,deploy application code,Hard,Apply,['in-92e57e0960d0c733'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.047528327,0.0,1.0,0.703,0.04000000000000001,
837,1,0.639,follow company grooming standards,Soft,Unknown,['in-34c6520c08d55db7'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.04743491,0.0,1.0,0.639,0.04000000000000001,
838,1,0.59,focus on scalability,Hard,Apply,['in-a0fcbae76d831775'],0.1,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.0012293756,0.0,1.0,0.59,0.04000000000000001,
839,1,0.591,focus on production delivery,Hard,Apply,['in-7c927f240a50a9cc'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.06829107,0.0,1.0,0.591,0.04000000000000001,
840,1,0.591,focus on lifecycle ownership,Hard,Apply,['in-bc0aa6df2d805b7b'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.0019210428,0.0,1.0,0.591,0.04000000000000001,
841,1,0.595,focus on instrumentation,Hard,Apply,['in-a0fcbae76d831775'],0.1,0.0,Unknown,1.0,0.0,Business Analysis & Requirements Engineering,0.012503952,0.0,1.0,0.595,0.04000000000000001,
842,1,0.631,focus on customers,Soft,Unknown,['in-e78abd8a232a690b'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.012365773,0.0,1.0,0.631,0.04000000000000001,
843,1,0.569,govern projects,Hard,Apply,['in-4aae1652e7ec2129'],0.1,0.0,Unknown,1.0,0.0,Project Management & Agile Methodologies,0.014935553,0.0,1.0,0.569,0.04000000000000001,
844,1,0.639,govern processes,Soft,Unknown,['in-cf33fce1da9e5f1f'],0.1,0.0,Unknown,1.0,0.0,Process Automation & RPA,0.017968833,0.0,1.0,0.639,0.04000000000000001,
845,1,0.627,go above and beyond to help customers,Soft,Unknown,['in-53f9dbfe59309995'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.054819614,0.0,1.0,0.627,0.04000000000000001,
846,1,0.678,generate insights,Hard,Create,['in-361c0675a3147072'],0.1,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.021285295,0.0,1.0,0.678,0.04000000000000001,
847,1,0.703,generate growth,Hard,Create,['in-bc0aa6df2d805b7b'],0.1,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.13152109,0.0,1.0,0.703,0.04000000000000001,
848,1,0.619,gather data on improvement performance,Hard,Create,['in-d058a60328482955'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.0032398999,0.0,1.0,0.619,0.04000000000000001,
849,1,0.611,foster inclusion,Soft,Unknown,['in-f156d49da1140e9c'],0.1,0.0,Unknown,1.0,0.0,Leadership & People Development,0.04078424,0.0,1.0,0.611,0.04000000000000001,
850,1,0.63,foster a culture of customer success,Soft,Unknown,['in-4aae1652e7ec2129'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.009072065,0.0,1.0,0.63,0.04000000000000001,
851,1,0.633,foster a culture of accountability,Soft,Unknown,['in-4aae1652e7ec2129'],0.1,0.0,Unknown,1.0,0.0,Leadership & People Development,0.096402295,0.0,1.0,0.633,0.04000000000000001,
852,1,0.71,formulate important insights,Hard,Create,['in-a794eba7547094f4'],0.1,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.0152260065,0.0,1.0,0.71,0.04000000000000001,
853,1,0.602,follow through on tasks,Soft,Unknown,['in-ded3a3347d3bcae7'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.028064996,0.0,1.0,0.602,0.04000000000000001,
854,1,0.576,deliver exceptional customer experience,Hard,Apply,['in-35b0fd014582dbaf'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.031497687,0.0,1.0,0.576,0.04000000000000001,
855,1,0.592,deliver complex CIS solutions,Hard,Apply,['in-1685751ab1e35ff9'],0.1,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.059118673,0.0,1.0,0.592,0.04000000000000001,
856,1,0.593,deliver client solution,Hard,Apply,['in-62a6486e8ffb7e03'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.05913791,0.0,1.0,0.593,0.04000000000000001,
857,1,0.641,deliver change initiatives,Soft,Unknown,['in-cc977b538c3a4a86'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.024980813,0.0,1.0,0.641,0.04000000000000001,
858,1,0.632,deliver value to customers,Soft,Unknown,['in-1291ef0e4f87819c'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.0009948611,0.0,1.0,0.632,0.04000000000000001,
859,1,0.606,deliver value,Soft,Unknown,['in-0203fddefc4a7b12'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.036396712,0.0,1.0,0.606,0.04000000000000001,
860,1,0.62,welcome visitors professionally,Soft,Unknown,['in-ded3a3347d3bcae7'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.027133614,0.0,1.0,0.62,0.04000000000000001,
861,1,0.677,visualize partner revenue,Hard,Understand,['in-5869692bb5b2b17a'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.03409694,0.0,1.0,0.677,0.04000000000000001,
862,1,0.702,verify tolerances and finishes,Hard,Evaluate,['in-a778ff74a3735980'],0.1,0.0,Unknown,1.0,0.0,Quality Assurance & Testing,0.04587099,0.0,1.0,0.702,0.04000000000000001,
863,1,0.672,validate ideas,Hard,Evaluate,['in-5869692bb5b2b17a'],0.1,0.0,Unknown,1.0,0.0,Critical Thinking & Problem Solving,0.062520266,0.0,1.0,0.672,0.04000000000000001,
864,1,0.707,validate hardware,Hard,Evaluate,['in-c795d5647c5b2fa6'],0.1,0.0,Unknown,1.0,0.0,Cybersecurity,0.02301985,0.0,1.0,0.707,0.04000000000000001,
865,1,0.616,use technology to solve customer problems,Hard,Analyze,['in-788288259e19ed8a'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.009274572,0.0,1.0,0.616,0.04000000000000001,
866,1,0.69,use Revit,Hard,Apply,['in-368b730dfbfb2c56'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.017928258,0.0,1.0,0.69,0.04000000000000001,
867,1,0.611,use independent judgment,Soft,Unknown,['in-92e57e0960d0c733'],0.1,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.059632175,0.0,1.0,0.611,0.04000000000000001,
868,1,0.595,handle complex workflows,Hard,Apply,['in-655d9866cfe91a28'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.061020434,0.0,1.0,0.595,0.04000000000000001,
869,1,0.592,handle complex pricing,Hard,Apply,['in-655d9866cfe91a28'],0.1,0.0,Unknown,1.0,0.0,Blockchain & Distributed Systems,0.05658646,0.0,1.0,0.592,0.04000000000000001,
870,1,0.591,handle complex buyers,Hard,Apply,['in-655d9866cfe91a28'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.012349188,0.0,1.0,0.591,0.04000000000000001,
871,1,0.612,handle and manage confidential information,Soft,Unknown,['in-63be0cc7d27e5935'],0.1,0.0,Unknown,1.0,0.0,Routine Data Entry & Clerical,0.057198435,0.0,1.0,0.612,0.04000000000000001,
872,1,0.595,handle acoustic tracking,Hard,Apply,['in-bfc96d1f328a3175'],0.1,0.0,Unknown,1.0,0.0,Process Automation & RPA,0.0017233789,0.0,1.0,0.595,0.04000000000000001,
873,1,0.61,guide customers,Soft,Unknown,['in-3a25de1e948c9510'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.05129698,0.0,1.0,0.61,0.04000000000000001,
874,1,0.665,grow relationships with clients,Soft,Unknown,['in-b4af93f913150cac'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.04932204,0.0,1.0,0.665,0.04000000000000001,
875,1,0.569,grow collection,Hard,Apply,['in-2bf49c3826340f07'],0.1,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.054523796,0.0,1.0,0.569,0.04000000000000001,
876,1,0.614,help to embed Modern Methods of Construction (MMC),Hard,Create,['in-a48e951226650184'],0.1,0.0,Unknown,1.0,0.0,Legacy Web Development,0.08438049,0.0,1.0,0.614,0.04000000000000001,
877,1,0.606,help shape future direction,Soft,Unknown,['in-e402c63ea3c27129'],0.1,0.0,Unknown,1.0,0.0,Leadership & People Development,0.029613093,0.0,1.0,0.606,0.04000000000000001,
878,1,0.699,help define data product taxonomies and ownership,Hard,Remember,['in-4bd1ca2b1bfdfa6d'],0.1,0.0,Unknown,1.0,0.0,Blockchain & Distributed Systems,0.001681298,0.0,1.0,0.699,0.04000000000000001,
879,1,0.611,help customers modernize,Soft,Unknown,['in-fbb699e18d37f468'],0.1,0.0,Unknown,1.0,0.0,Legacy Web Development,0.032354385,0.0,1.0,0.611,0.04000000000000001,
880,1,0.61,help customers consume products,Soft,Unknown,['in-2f5b3f13e615982a'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.09631851,0.0,1.0,0.61,0.04000000000000001,
881,1,0.632,help customers build homes,Soft,Unknown,['in-53f9dbfe59309995'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.018349439,0.0,1.0,0.632,0.04000000000000001,
882,1,0.588,handle scale,Hard,Apply,['in-655d9866cfe91a28'],0.1,0.0,Unknown,1.0,0.0,Resilience & Adaptability,0.082616806,0.0,1.0,0.588,0.04000000000000001,
883,1,0.595,handle multi-source data,Hard,Apply,['in-bfc96d1f328a3175'],0.1,0.0,Unknown,1.0,0.0,Big Data & Analytics,0.048073888,0.0,1.0,0.595,0.04000000000000001,
884,1,0.611,handle customer requests,Soft,Unknown,['in-8169c429e2a25414'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.0023829117,0.0,1.0,0.611,0.04000000000000001,
885,1,0.704,identify potential CAT I/II/III findings,Hard,Analyze,['in-04248886f0c9f962'],0.1,0.0,Unknown,1.0,0.0,Cybersecurity,0.011042237,0.0,1.0,0.704,0.04000000000000001,
886,1,0.638,deliver a frictionless buying experience,Soft,Unknown,['in-2335dacd2512b6a9'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.02542989,0.0,1.0,0.638,0.04000000000000001,
887,1,0.602,deliver a first class service,Soft,Unknown,['in-63be0cc7d27e5935'],0.1,0.0,Unknown,1.0,0.0,Routine Maintenance Coding,0.0038907826,0.0,1.0,0.602,0.04000000000000001,
888,1,0.601,deliver a course,Soft,Unknown,['in-801e77fe9dd77c2d'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.021874472,0.0,1.0,0.601,0.04000000000000001,
889,1,0.607,deliberately document for the future,Soft,Unknown,['in-431768e5d2264d2d'],0.1,0.0,Unknown,1.0,0.0,Advanced Communication & Collaboration,0.014459103,0.0,1.0,0.607,0.04000000000000001,
890,1,0.706,define service boundaries,Hard,Remember,['in-a2a8769491dd2881'],0.1,0.0,Unknown,1.0,0.0,Cloud Computing & Infrastructure,0.024564117,0.0,1.0,0.706,0.04000000000000001,
891,1,0.7,define product vision,Hard,Remember,['in-427c59728dce7b1c'],0.1,0.0,Unknown,1.0,0.0,Digital Platforms & E-commerce,0.011235252,0.0,1.0,0.7,0.04000000000000001,
