job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-788288259e19ed8a,2025-07-28,build data stores,Hard,Create,0.694,Medium,LLM,0.75,0.9
in-788288259e19ed8a,2025-07-28,operate data stores,Hard,Evaluate,0.615,Medium,LLM,0.77,0.9
in-788288259e19ed8a,2025-07-28,learn new skills,Soft,N/A,0.601,Medium,LLM,0.74,0.9
in-788288259e19ed8a,2025-07-28,use technology to solve customer problems,Hard,Analyze,0.616,Medium,LLM,0.78,0.9
in-7c6b469bd3c32c83,2026-03-11,evaluate competitive bids,Hard,Evaluate,0.706,Medium High,LLM,0.83,0.9
in-7c6b469bd3c32c83,2026-03-11,manage vendor relationships,Soft,N/A,0.67,Medium,LLM,0.85,0.9
in-7c6b469bd3c32c83,2026-03-11,oversee development of contracts,Soft,N/A,0.61,Medium,LLM,0.82,0.9
in-7c6b469bd3c32c83,2026-03-11,provide expert technical analysis,Hard,Apply,0.595,Medium Low,LLM,0.83,0.9
in-7c6b469bd3c32c83,2026-03-11,manage agency contracting,Soft,N/A,0.612,Medium,LLM,0.83,0.9
in-7c6b469bd3c32c83,2026-03-11,manage agency purchasing,Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-7c6b469bd3c32c83,2026-03-11,manage facility operations,Soft,N/A,0.613,Medium,LLM,0.84,0.9
in-7c6b469bd3c32c83,2026-03-11,serve as liaison for building management,Soft,N/A,0.633,Medium,LLM,0.78,0.9
in-7c6b469bd3c32c83,2026-03-11,oversee agency fixed assets,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-7c6b469bd3c32c83,2026-03-11,ensure compliance with statutes,Hard,Analyze,0.703,Medium High,LLM,0.81,0.9
in-795392ba67b03cb2,2025-06-25,review code,Hard,Evaluate,0.694,Medium,LLM,0.75,0.9
in-795392ba67b03cb2,2025-06-25,write code,Hard,Create,0.692,Medium,LLM,0.74,0.9
in-795392ba67b03cb2,2025-06-25,test code,Hard,Evaluate,0.69,Medium,LLM,0.72,0.9
in-795392ba67b03cb2,2025-06-25,implement customizations,Hard,Apply,0.716,Medium High,LLM,0.9,0.9
in-795392ba67b03cb2,2025-06-25,lead projects,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-795392ba67b03cb2,2025-06-25,collaborate with team,Soft,N/A,0.662,Medium,LLM,0.79,0.9
in-795392ba67b03cb2,2025-06-25,grow professionally,Soft,N/A,0.617,Medium,LLM,0.87,0.9
in-795392ba67b03cb2,2025-06-25,be proactive,Soft,N/A,0.631,Medium,LLM,0.77,0.9
in-7c927f240a50a9cc,2026-01-28,lead data scientists,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-7c927f240a50a9cc,2026-01-28,drive design of AI/ML models,Hard,Create,0.693,Medium,LLM,0.74,0.9
in-7c927f240a50a9cc,2026-01-28,drive delivery of AI/ML models,Hard,Create,0.613,Medium,LLM,0.76,0.9
in-7c927f240a50a9cc,2026-01-28,focus on advanced modelling,Hard,Create,0.616,Medium,LLM,0.78,0.9
in-7c927f240a50a9cc,2026-01-28,focus on applied research,Hard,Remember,0.614,Medium,LLM,0.77,0.9
in-7c927f240a50a9cc,2026-01-28,focus on production delivery,Hard,Apply,0.591,Medium Low,LLM,0.79,0.9
in-7c927f240a50a9cc,2026-01-28,build on existing foundational models,Hard,Create,0.701,Medium High,LLM,0.8,0.9
in-7c927f240a50a9cc,2026-01-28,push capability into modern AI techniques,Hard,Apply,0.59,Medium Low,LLM,0.78,0.9
in-7c927f240a50a9cc,2026-01-28,turn research-grade ideas into production-ready solutions,Hard,Evaluate,0.627,Medium,LLM,0.86,0.9
in-7c9ea1b5273ae869,2026-03-10,support course coordination,Hard,Evaluate,0.709,Medium High,LLM,0.85,0.9
in-7c9ea1b5273ae869,2026-03-10,support course administration,Hard,Evaluate,0.712,Medium High,LLM,0.87,0.9
in-7c9ea1b5273ae869,2026-03-10,teach natural language processing,Hard,Apply,0.595,Medium Low,LLM,0.83,0.9
in-7c9ea1b5273ae869,2026-03-10,teach data analytics,Hard,Apply,0.59,Medium Low,LLM,0.78,0.9
in-7c9ea1b5273ae869,2026-03-10,teach artificial intelligence,Hard,Apply,0.601,Medium,LLM,0.87,0.9
in-7c9ea1b5273ae869,2026-03-10,analyze clinical documents,Hard,Analyze,0.707,Medium High,LLM,0.84,0.9
in-7c9ea1b5273ae869,2026-03-10,analyze user generated content,Hard,Create,0.619,Medium,LLM,0.8,0.9
in-7c9ea1b5273ae869,2026-03-10,commit to multiple courses,Soft,N/A,0.605,Medium,LLM,0.77,0.9
in-801e77fe9dd77c2d,2026-03-10,deliver a course,Soft,N/A,0.601,Medium,LLM,0.74,0.9
in-801e77fe9dd77c2d,2026-03-10,demonstrate technical expertise,Hard,Evaluate,0.631,Medium,LLM,0.89,0.9
in-801e77fe9dd77c2d,2026-03-10,manipulate the Document Object Model,Hard,Create,0.7,Medium High,LLM,0.79,0.9
in-801e77fe9dd77c2d,2026-03-10,analyze and debug web applications,Hard,Analyze,0.699,Medium,LLM,0.78,0.9
in-801e77fe9dd77c2d,2026-03-10,develop working web applications,Hard,Create,0.704,Medium High,LLM,0.82,0.9
in-7e3654818d829d5e,2026-03-11,provide HR support,Hard,Evaluate,0.696,Medium,LLM,0.76,0.9
in-7e3654818d829d5e,2026-03-11,manage recruitment,Hard,Apply,0.71,Medium High,LLM,0.86,0.9
in-7e3654818d829d5e,2026-03-11,manage training,Hard,Apply,0.703,Medium High,LLM,0.81,0.9
in-7e3654818d829d5e,2026-03-11,manage performance,Hard,Apply,0.71,Medium High,LLM,0.86,0.9
in-7e3654818d829d5e,2026-03-11,manage employee engagement,Hard,Apply,0.707,Medium High,LLM,0.84,0.9
in-7e3654818d829d5e,2026-03-11,manage employee data,Hard,Apply,0.699,Medium,LLM,0.78,0.9
in-7e3654818d829d5e,2026-03-11,manage payroll,Hard,Apply,0.701,Medium High,LLM,0.8,0.9
in-7e3654818d829d5e,2026-03-11,facilitate positive relationships,Soft,N/A,0.677,Medium,LLM,0.9,0.9
in-7e3654818d829d5e,2026-03-11,support HR software,Hard,Evaluate,0.697,Medium,LLM,0.77,0.9
in-7e3654818d829d5e,2026-03-11,maintain HR software,Hard,Analyze,0.699,Medium,LLM,0.78,0.9
in-7e3654818d829d5e,2026-03-11,input data,Hard,Apply,0.584,Medium Low,LLM,0.74,0.9
in-7e3654818d829d5e,2026-03-11,update data,Hard,Apply,0.586,Medium Low,LLM,0.75,0.9
in-7e3654818d829d5e,2026-03-11,transfer data,Hard,Apply,0.59,Medium Low,LLM,0.78,0.9
in-7e3654818d829d5e,2026-03-11,process job applications,Hard,Apply,0.595,Medium Low,LLM,0.82,0.9
in-7e3654818d829d5e,2026-03-11,be reliable,Soft,N/A,0.602,Medium,LLM,0.75,0.9
in-7e3654818d829d5e,2026-03-11,be highly motivated,Soft,N/A,0.604,Medium,LLM,0.77,0.9
in-7e3654818d829d5e,2026-03-11,be enthusiastic,Soft,N/A,0.61,Medium,LLM,0.81,0.9
in-7e3654818d829d5e,2026-03-11,be flexible in approach,Soft,N/A,0.629,Medium,LLM,0.75,0.9
in-7e3654818d829d5e,2026-03-11,contribute to wider objectives,Soft,N/A,0.609,Medium,LLM,0.8,0.9
in-8169c429e2a25414,2026-01-12,handle customer requests,Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-8169c429e2a25414,2026-01-12,monitor system health,Hard,Analyze,0.7,Medium High,LLM,0.79,0.9
in-8169c429e2a25414,2026-01-12,assist with deployments,Hard,Apply,0.62,Medium,LLM,0.81,0.9
in-8169c429e2a25414,2026-01-12,resolve issues,Hard,Apply,0.618,Medium,LLM,0.8,0.9
in-8169c429e2a25414,2026-01-12,support customer operations,Soft,N/A,0.615,Medium,LLM,0.85,0.9
in-8169c429e2a25414,2026-01-12,ensure system stability,Hard,Analyze,0.703,Medium High,LLM,0.81,0.9
in-8169c429e2a25414,2026-01-12,work closely with senior engineers,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-8169c429e2a25414,2026-01-12,work closely with customers,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-73b5ece9f9ecc3a9,2025-07-31,develop and configure services,Hard,Create,0.702,Medium High,LLM,0.8,0.9
in-73b5ece9f9ecc3a9,2025-07-31,develop and configure message transformations,Hard,Create,0.708,Medium High,LLM,0.85,0.9
in-73b5ece9f9ecc3a9,2025-07-31,develop and configure routing logic,Hard,Create,0.7,Medium,LLM,0.79,0.9
in-73b5ece9f9ecc3a9,2025-07-31,lead implementation of integration projects,Hard,Apply,0.623,Medium,LLM,0.83,0.9
in-73b5ece9f9ecc3a9,2025-07-31,work closely with business analysts,Soft,N/A,0.606,Medium,LLM,0.79,0.9
in-73b5ece9f9ecc3a9,2025-07-31,work closely with architects,Soft,N/A,0.607,Medium,LLM,0.79,0.9
in-73b5ece9f9ecc3a9,2025-07-31,work closely with other developers,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-73b5ece9f9ecc3a9,2025-07-31,understand requirements,Soft,N/A,0.621,Medium,LLM,0.9,0.9
in-73b5ece9f9ecc3a9,2025-07-31,translate requirements into technical solutions,Hard,Understand,0.71,Medium High,LLM,0.86,0.9
in-73b5ece9f9ecc3a9,2025-07-31,design integration solutions,Hard,Create,0.71,Medium High,LLM,0.86,0.9
in-73b5ece9f9ecc3a9,2025-07-31,develop integration solutions,Hard,Create,0.712,Medium High,LLM,0.87,0.9
in-73b5ece9f9ecc3a9,2025-07-31,participate in code reviews,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-73b5ece9f9ecc3a9,2025-07-31,mentor junior developers,Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-73b5ece9f9ecc3a9,2025-07-31,support SIT/UAT testing cycles,Hard,Evaluate,0.702,Medium High,LLM,0.8,0.9
in-73b5ece9f9ecc3a9,2025-07-31,provide production support,Hard,Evaluate,0.707,Medium High,LLM,0.84,0.9
in-73b5ece9f9ecc3a9,2025-07-31,monitor integration services,Hard,Analyze,0.71,Medium High,LLM,0.86,0.9
in-73b5ece9f9ecc3a9,2025-07-31,troubleshoot integration services,Hard,Apply,0.716,Medium High,LLM,0.9,0.9
in-73b5ece9f9ecc3a9,2025-07-31,optimize integration services,Hard,Evaluate,0.712,Medium High,LLM,0.87,0.9
in-73b5ece9f9ecc3a9,2025-07-31,monitor middleware performance,Hard,Analyze,0.713,Medium High,LLM,0.88,0.9
in-73b5ece9f9ecc3a9,2025-07-31,troubleshoot middleware performance,Hard,Apply,0.716,Medium High,LLM,0.9,0.9
in-73b5ece9f9ecc3a9,2025-07-31,optimize middleware performance,Hard,Evaluate,0.715,Medium High,LLM,0.89,0.9
in-73b5ece9f9ecc3a9,2025-07-31,ensure secure integration architecture,Hard,Create,0.645,Medium,LLM,1.0,0.9
in-73b5ece9f9ecc3a9,2025-07-31,ensure reliable integration architecture,Hard,Create,0.645,Medium,LLM,1.0,0.9
in-73b5ece9f9ecc3a9,2025-07-31,ensure scalable integration architecture,Hard,Create,0.645,Medium,LLM,1.0,0.9
in-73b5ece9f9ecc3a9,2025-07-31,maintain documentation,Hard,Analyze,0.716,Medium High,LLM,0.9,0.9
in-8b20d58614610842,2026-01-20,solve problems creatively,Soft,N/A,0.612,Medium,LLM,0.83,0.9
in-8b20d58614610842,2026-01-20,understand requirements,Hard,Apply,0.605,Medium,LLM,0.9,0.9
in-8b20d58614610842,2026-01-20,maintain cybersecurity standards,Hard,Analyze,0.716,Medium High,LLM,0.9,0.9
in-8b20d58614610842,2026-01-20,maintain cybersecurity compliances,Hard,Analyze,0.716,Medium High,LLM,0.9,0.9
in-8c46863a1ce899a0,2025-11-13,design AI/ML solutions,Hard,Create,0.672,Medium,LLM,0.8,0.9
in-8c46863a1ce899a0,2025-11-13,develop AI/ML solutions,Hard,Create,0.674,Medium,LLM,0.81,0.9
in-8c46863a1ce899a0,2025-11-13,validate AI/ML solutions,Hard,Evaluate,0.675,Medium,LLM,0.82,0.9
in-8c46863a1ce899a0,2025-11-13,leverage Python for solutions,Hard,Apply,0.567,Medium Low,LLM,0.8,0.9
in-8c46863a1ce899a0,2025-11-13,leverage SQL for solutions,Hard,Apply,0.564,Medium Low,LLM,0.77,0.9
in-8c46863a1ce899a0,2025-11-13,participate in design and development,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-8c46863a1ce899a0,2025-11-13,play a team lead role,Soft,N/A,0.65,Medium,LLM,0.7,0.9
in-8d007d54a6e9b3b3,2026-03-10,build production-grade platforms,Hard,Create,0.686,Medium,LLM,0.9,0.9
in-8d007d54a6e9b3b3,2026-03-10,translate business use cases into scalable platform services,Hard,Apply,0.672,Medium,LLM,0.8,0.9
in-8d007d54a6e9b3b3,2026-03-10,work with large-scale GPU farms,Hard,Apply,0.563,Medium Low,LLM,0.76,0.9
in-8d007d54a6e9b3b3,2026-03-10,work with high-volume data environments,Hard,Apply,0.569,Medium Low,LLM,0.81,0.9
in-8d007d54a6e9b3b3,2026-03-10,architect AI factories,Hard,Create,0.672,Medium,LLM,0.8,0.9
in-8d007d54a6e9b3b3,2026-03-10,stay current with industry knowledge,Soft,N/A,0.635,Medium,LLM,0.79,0.9
in-8d007d54a6e9b3b3,2026-03-10,solve problems,Soft,N/A,0.635,Medium,LLM,0.8,0.9
in-8d9ae454713adb22,2026-02-26,build workflows,Hard,Create,0.703,Medium High,LLM,0.81,0.9
in-8d9ae454713adb22,2026-02-26,automate workflows,Hard,Create,0.71,Medium High,LLM,0.86,0.9
in-8d9ae454713adb22,2026-02-26,collaborate with team,Soft,N/A,0.662,Medium,LLM,0.79,0.9
in-8d9ae454713adb22,2026-02-26,enable meaningful work,Soft,N/A,0.608,Medium,LLM,0.8,0.9
in-8d9ae454713adb22,2026-02-26,empower non-technical teams,Soft,N/A,0.67,Medium,LLM,0.85,0.9
in-871bae54762204ea,2026-03-04,support executive decision-making,Soft,N/A,0.649,Medium,LLM,0.9,0.9
in-871bae54762204ea,2026-03-04,participate in C-suite discussions,Soft,N/A,0.64,Medium,LLM,0.83,0.9
in-871bae54762204ea,2026-03-04,strengthen FP&A processes,Hard,Apply,0.571,Medium Low,LLM,0.83,0.9
in-871bae54762204ea,2026-03-04,lead forecasting,Hard,Apply,0.571,Medium Low,LLM,0.83,0.9
in-871bae54762204ea,2026-03-04,lead financial modeling,Hard,Create,0.594,Medium Low,LLM,0.81,0.9
in-871bae54762204ea,2026-03-04,lead performance analysis,Hard,Apply,0.597,Medium Low,LLM,0.83,0.9
in-871bae54762204ea,2026-03-04,operate in structured quarterly reporting cycles,Hard,Evaluate,0.595,Medium Low,LLM,0.81,0.9
in-8b3ede5765e5e1c9,2026-03-09,evaluate proposed software changes,Hard,Evaluate,0.706,Medium High,LLM,0.83,0.9
in-8b3ede5765e5e1c9,2026-03-09,resolve issues and blockers,Hard,Apply,0.616,Medium,LLM,0.78,0.9
in-8b3ede5765e5e1c9,2026-03-09,support feature planning,Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-8b3ede5765e5e1c9,2026-03-09,ensure high-quality delivery through systematic testing,Hard,Evaluate,0.625,Medium,LLM,0.85,0.9
in-8b3ede5765e5e1c9,2026-03-09,ensure high-quality delivery through functional design,Hard,Create,0.708,Medium High,LLM,0.84,0.9
in-8b3ede5765e5e1c9,2026-03-09,work closely with technical teams and business partners,Soft,N/A,0.661,Medium,LLM,0.78,0.9
in-8b3ede5765e5e1c9,2026-03-09,contribute to feature design,Hard,Create,0.7,Medium,LLM,0.79,0.9
in-8b3ede5765e5e1c9,2026-03-09,contribute to integration testing,Hard,Evaluate,0.622,Medium,LLM,0.83,0.9
in-8b3ede5765e5e1c9,2026-03-09,contribute to continuous improvement of internally built tools,Hard,Create,0.62,Medium,LLM,0.81,0.9
in-8b3ede5765e5e1c9,2026-03-09,implement generative AI technologies,Hard,Analyze,0.625,Medium,LLM,0.85,0.9
in-8b3ede5765e5e1c9,2026-03-09,implement agentic AI technologies,Hard,Analyze,0.622,Medium,LLM,0.83,0.9
in-8b3ede5765e5e1c9,2026-03-09,augment core development workflows,Hard,Create,0.623,Medium,LLM,0.83,0.9
in-8b3ede5765e5e1c9,2026-03-09,automate core development workflows,Hard,Create,0.707,Medium High,LLM,0.84,0.9
in-8b3ede5765e5e1c9,2026-03-09,program enhancements for the ServiceNow portal,Hard,Create,0.702,Medium High,LLM,0.81,0.9
in-8b3ede5765e5e1c9,2026-03-09,"leverage Java to deliver reliable, scalable solutions",Hard,Apply,0.592,Medium Low,LLM,0.8,0.9
in-8b3ede5765e5e1c9,2026-03-09,"leverage JavaScript to deliver reliable, scalable solutions",Hard,Apply,0.622,Medium,LLM,0.83,0.9
in-8b3ede5765e5e1c9,2026-03-09,"leverage modern frameworks to deliver reliable, scalable solutions",Hard,Apply,0.595,Medium Low,LLM,0.82,0.9
in-8b3ede5765e5e1c9,2026-03-09,design internally-used digital products,Hard,Create,0.712,Medium High,LLM,0.87,0.9
in-8b3ede5765e5e1c9,2026-03-09,build internally-used digital products,Hard,Create,0.711,Medium High,LLM,0.86,0.9
in-8b3ede5765e5e1c9,2026-03-09,enhance internally-used digital products,Hard,Create,0.713,Medium High,LLM,0.88,0.9
in-9378455c1bb091a1,2025-03-14,manage time,Soft,N/A,0.602,Medium,LLM,0.75,0.9
in-9378455c1bb091a1,2025-03-14,debug systems,Hard,Analyze,0.699,Medium,LLM,0.78,0.9
in-9378455c1bb091a1,2025-03-14,think critically,Soft,N/A,0.611,Medium,LLM,0.83,0.9
in-9378455c1bb091a1,2025-03-14,solve problems,Soft,N/A,0.608,Medium,LLM,0.8,0.9
in-9378455c1bb091a1,2025-03-14,improve Ubuntu,Hard,Create,0.701,Medium High,LLM,0.8,0.9
in-9378455c1bb091a1,2025-03-14,enable technology,Hard,Analyze,0.624,Medium,LLM,0.84,0.9
in-9378455c1bb091a1,2025-03-14,deliver user experience,Hard,Apply,0.62,Medium,LLM,0.81,0.9
in-9378455c1bb091a1,2025-03-14,work with partners,Soft,N/A,0.603,Medium,LLM,0.76,0.9
in-9ae984f1f5d1226c,2026-03-05,oversee intercom and communications systems,Soft,N/A,0.696,Medium,LLM,0.83,0.9
in-9ae984f1f5d1226c,2026-03-05,provide technical leadership,Hard,Apply,0.6,Medium Low,LLM,0.86,0.9
in-9ae984f1f5d1226c,2026-03-05,provide hands-on expertise,Hard,Apply,0.597,Medium Low,LLM,0.84,0.9
in-9ae984f1f5d1226c,2026-03-05,provide strategic direction,Soft,N/A,0.615,Medium,LLM,0.85,0.9
in-9ae984f1f5d1226c,2026-03-05,ensure reliable communications,Soft,N/A,0.703,Medium High,LLM,0.88,0.9
in-9ae984f1f5d1226c,2026-03-05,ensure high-performance communications,Soft,N/A,0.706,Medium High,LLM,0.9,0.9
in-9ae984f1f5d1226c,2026-03-05,oversee broadcast operations,Soft,N/A,0.616,Medium,LLM,0.86,0.9
in-9be994077c46b7ef,2026-01-21,coordinate program execution,Hard,Create,0.681,Medium,LLM,0.86,0.9
in-9be994077c46b7ef,2026-01-21,work with geographically dispersed stakeholders,Soft,N/A,0.644,Medium,LLM,0.86,0.9
in-9be994077c46b7ef,2026-01-21,maintain exceptional attention to detail,Soft,N/A,0.638,Medium,LLM,0.82,0.9
in-9be994077c46b7ef,2026-01-21,support management and execution of contracts,Soft,N/A,0.608,Medium,LLM,0.8,0.9
in-97191426cd97dd84,2026-02-10,ensure high-quality project delivery,Hard,Analyze,0.709,Medium High,LLM,0.85,0.9
in-97191426cd97dd84,2026-02-10,serve as a key liaison,Soft,N/A,0.624,Medium,LLM,0.71,0.9
in-97191426cd97dd84,2026-02-10,contribute specialist expertise,Hard,Remember,0.631,Medium,LLM,0.89,0.9
in-97191426cd97dd84,2026-02-10,balance multiple deadlines,Soft,N/A,0.613,Medium,LLM,0.84,0.9
in-97191426cd97dd84,2026-02-10,work well independently,Soft,N/A,0.61,Medium,LLM,0.81,0.9
in-97191426cd97dd84,2026-02-10,collaborate effectively across all levels,Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-97191426cd97dd84,2026-02-10,thrive in a fast-paced environment,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-97191426cd97dd84,2026-02-10,"work with architects, engineers, owners, and stakeholders",Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-97191426cd97dd84,2026-02-10,accomplish sustainable vision,Hard,Apply,0.601,Medium,LLM,0.87,0.9
in-97191426cd97dd84,2026-02-10,solve problems for the built environment,Hard,Apply,0.698,Medium,LLM,0.78,0.9
in-97191426cd97dd84,2026-02-10,reimagine ways to create a smart and sustainable future,Hard,Create,0.695,Medium,LLM,0.76,0.9
in-97191426cd97dd84,2026-02-10,"create high-performing, sustainable, and award-winning buildings",Hard,Create,0.715,Medium High,LLM,0.9,0.9
in-97191426cd97dd84,2026-02-10,champion for a healthier planet,Hard,Create,0.563,Medium Low,LLM,0.76,0.9
in-97191426cd97dd84,2026-02-10,leverage collective knowledge of sustainable spaces,Hard,Remember,0.623,Medium,LLM,0.83,0.9
in-97191426cd97dd84,2026-02-10,approach problems creatively and collaboratively,Soft,N/A,0.616,Medium,LLM,0.86,0.9
in-97191426cd97dd84,2026-02-10,mentor junior staff,Soft,N/A,0.604,Medium,LLM,0.77,0.9
in-97191426cd97dd84,2026-02-10,coordinate junior staff,Soft,N/A,0.61,Medium,LLM,0.81,0.9
in-97191426cd97dd84,2026-02-10,provide clear frameworks,Hard,Apply,0.595,Medium Low,LLM,0.82,0.9
in-97191426cd97dd84,2026-02-10,set standards,Hard,Apply,0.59,Medium Low,LLM,0.78,0.9
in-97191426cd97dd84,2026-02-10,ensure cohesive delivery across the team,Soft,N/A,0.66,Medium,LLM,0.78,0.9
in-92e57e0960d0c733,2026-03-03,develop application code,Hard,Create,0.704,Medium High,LLM,0.82,0.9
in-92e57e0960d0c733,2026-03-03,test application code,Hard,Evaluate,0.7,Medium High,LLM,0.79,0.9
in-92e57e0960d0c733,2026-03-03,analyze software for defects,Hard,Analyze,0.7,Medium,LLM,0.79,0.9
in-92e57e0960d0c733,2026-03-03,perform system analysis,Hard,Apply,0.703,Medium High,LLM,0.81,0.9
in-92e57e0960d0c733,2026-03-03,troubleshoot systems,Hard,Apply,0.714,Medium High,LLM,0.89,0.9
in-92e57e0960d0c733,2026-03-03,resolve problems,Hard,Apply,0.622,Medium,LLM,0.83,0.9
in-92e57e0960d0c733,2026-03-03,provide technical support,Hard,Evaluate,0.706,Medium High,LLM,0.83,0.9
in-92e57e0960d0c733,2026-03-03,develop data models,Hard,Create,0.697,Medium,LLM,0.77,0.9
in-92e57e0960d0c733,2026-03-03,maintain data models,Hard,Create,0.616,Medium,LLM,0.78,0.9
in-92e57e0960d0c733,2026-03-03,develop process models,Hard,Create,0.702,Medium High,LLM,0.8,0.9
in-92e57e0960d0c733,2026-03-03,maintain process models,Hard,Create,0.62,Medium,LLM,0.81,0.9
in-92e57e0960d0c733,2026-03-03,deploy application code,Hard,Apply,0.703,Medium High,LLM,0.81,0.9
in-92e57e0960d0c733,2026-03-03,test frameworks,Hard,Evaluate,0.703,Medium High,LLM,0.81,0.9
in-92e57e0960d0c733,2026-03-03,develop Power Platform applications,Hard,Create,0.707,Medium High,LLM,0.84,0.9
in-92e57e0960d0c733,2026-03-03,enhance Power Platform applications,Hard,Create,0.707,Medium High,LLM,0.84,0.9
in-92e57e0960d0c733,2026-03-03,build Power BI reports,Hard,Create,0.693,Medium,LLM,0.74,0.9
in-92e57e0960d0c733,2026-03-03,lead solution architecture,Hard,Create,0.645,Medium,LLM,1.0,0.9
in-92e57e0960d0c733,2026-03-03,facilitate backlog grooming,Hard,Analyze,0.625,Medium,LLM,0.85,0.9
in-92e57e0960d0c733,2026-03-03,participate in user story development,Hard,Create,0.619,Medium,LLM,0.8,0.9
in-92e57e0960d0c733,2026-03-03,lead problem resolution efforts,Hard,Apply,0.593,Medium Low,LLM,0.81,0.9
in-92e57e0960d0c733,2026-03-03,facilitate Agile ceremonies,Hard,Apply,0.598,Medium Low,LLM,0.85,0.9
in-92e57e0960d0c733,2026-03-03,define technology strategies,Hard,Evaluate,0.627,Medium,LLM,0.86,0.9
in-92e57e0960d0c733,2026-03-03,manage programming projects,Hard,Create,0.573,Medium Low,LLM,0.85,0.9
in-92e57e0960d0c733,2026-03-03,create technical documentation,Hard,Create,0.713,Medium High,LLM,0.88,0.9
in-92e57e0960d0c733,2026-03-03,create design documentation,Hard,Create,0.709,Medium High,LLM,0.85,0.9
in-92e57e0960d0c733,2026-03-03,provide technical direction,Hard,Apply,0.598,Medium Low,LLM,0.85,0.9
in-92e57e0960d0c733,2026-03-03,provide technical oversight,Hard,Apply,0.598,Medium Low,LLM,0.85,0.9
in-92e57e0960d0c733,2026-03-03,provide leadership to application support,Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-92e57e0960d0c733,2026-03-03,interface with customers,Soft,N/A,0.634,Medium,LLM,1.0,0.9
in-92e57e0960d0c733,2026-03-03,interface with cross-functional teams,Soft,N/A,0.691,Medium,LLM,1.0,0.9
in-92e57e0960d0c733,2026-03-03,work with product owners,Soft,N/A,0.603,Medium,LLM,0.76,0.9
in-92e57e0960d0c733,2026-03-03,work with scrum masters,Soft,N/A,0.602,Medium,LLM,0.75,0.9
in-92e57e0960d0c733,2026-03-03,work with solution architects,Soft,N/A,0.608,Medium,LLM,0.8,0.9
in-92e57e0960d0c733,2026-03-03,work with developers,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-92e57e0960d0c733,2026-03-03,work with administrators,Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-92e57e0960d0c733,2026-03-03,work with business analysts,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-92e57e0960d0c733,2026-03-03,participate in inter-agency workgroups,Soft,N/A,0.616,Medium,LLM,0.86,0.9
in-92e57e0960d0c733,2026-03-03,monitor deliveries,Soft,N/A,0.615,Medium,LLM,0.86,0.9
in-92e57e0960d0c733,2026-03-03,monitor priorities,Soft,N/A,0.615,Medium,LLM,0.86,0.9
in-92e57e0960d0c733,2026-03-03,escalate issues,Soft,N/A,0.61,Medium,LLM,0.81,0.9
in-92e57e0960d0c733,2026-03-03,lead project meetings,Soft,N/A,0.607,Medium,LLM,0.79,0.9
in-92e57e0960d0c733,2026-03-03,support management in project planning,Hard,Create,0.568,Medium Low,LLM,0.8,0.9
in-92e57e0960d0c733,2026-03-03,work under minimal direction,Soft,N/A,0.607,Medium,LLM,0.79,0.9
in-92e57e0960d0c733,2026-03-03,use independent judgment,Soft,N/A,0.611,Medium,LLM,0.82,0.9
in-92e57e0960d0c733,2026-03-03,assist with budget preparation,Soft,N/A,0.609,Medium,LLM,0.8,0.9
in-92e57e0960d0c733,2026-03-03,contribute to teamwork,Soft,N/A,0.664,Medium,LLM,0.8,0.9
in-92e57e0960d0c733,2026-03-03,attend walk-through meetings,Soft,N/A,0.616,Medium,LLM,0.86,0.9
in-92e57e0960d0c733,2026-03-03,communicate effectively,Soft,N/A,0.621,Medium,LLM,0.9,0.9
in-9f2148688a920fb2,2026-01-15,enhance technology products,Hard,Create,0.709,Medium High,LLM,0.85,0.9
in-9f2148688a920fb2,2026-01-15,build technology products,Hard,Create,0.706,Medium High,LLM,0.83,0.9
in-9f2148688a920fb2,2026-01-15,deliver technology products,Hard,Analyze,0.625,Medium,LLM,0.85,0.9
in-9f2148688a920fb2,2026-01-15,work in an agile team,Soft,N/A,0.65,Medium,LLM,0.7,0.9
in-9da8b8c6e52feb61,2026-03-04,provide technical leadership,Soft,N/A,0.616,Medium,LLM,0.86,0.9
in-9da8b8c6e52feb61,2026-03-04,oversee technology platforms,Soft,N/A,0.616,Medium,LLM,0.86,0.9
