job_id,raw_text,final_skills,final_skills_count,final_knowledge,final_knowledge_count,final_hard_skills,final_soft_skills,final_bloom_distribution,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,final_avg_confidence,avg_semantic_density,avg_context_agreement
in-801e77fe9dd77c2d,"Operational concepts of the internet and the web, static and dynamic client content, dynamically served content, n -tiered architectures, web development processes and security on the web. Lecture Section: LEC01: THU 5 -7pm Course Enrollment (est.): 100 Number of Positions (est.): One Qualifications: The successful candidate must demonstrate thorough, solid, and technical expertise in the topics explored during the course.
These include components of web applications, architecture of a web serve","[""deliver a course"", ""demonstrate technical expertise"", ""manipulate the Document Object Model"", ""analyze and debug web applications"", ""develop working web applications""]",5,"[""operational concepts of the internet"", ""web"", ""static client content"", ""dynamic client content"", ""dynamically served content"", ""n-tiered architectures"", ""web development processes"", ""security on the web"", ""components of web applications"", ""architecture of a web server"", ""web service frameworks"", ""Document Object Model"", ""server-client communication models"", ""software development on the web""]",14,4,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 1}",0.2022664920380191,0.1294877611091431,0.1606419023714567,9,0.0,0.6668811053568,0.8039,0.9
in-7e3654818d829d5e,"POSITION SUMMARY: Responsible to the HR Manager/ Director of People and Culture, the HR Officer will play a role in providing best practice in relation to HR support, including recruitment, training, performance management, employee engagement, employee data management, payroll and HR best practices while facilitating a positive relationship between employees and managers.
The post holder will be reliable, highly motivated, enthusiastic and flexible in their approach to the work and be open and ","[""provide HR support"", ""manage recruitment"", ""manage training"", ""manage performance"", ""manage employee engagement"", ""manage employee data"", ""manage payroll"", ""facilitate positive relationships"", ""support HR software"", ""maintain HR software"", ""input data"", ""update data"", ""transfer data"", ""process job applications"", ""be reliable"", ""be highly motivated"", ""be enthusiastic"", ""be flexible in approach"", ""contribute to wider objectives""]",19,"[""HR best practices"", ""HRIS System"", ""Bamboo""]",3,13,6,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 10, ""Analyze"": 1, ""Evaluate"": 2, ""Create"": 0, ""N/A"": 6}",0.0956859816419079,0.0956859816419079,0.0,14,0.0,0.6529767079073685,0.7953947368421054,0.8999999999999999
in-8169c429e2a25414,"You will handle customer requests, monitor system health, assist with deployments, and work closely with senior engineers to resolve issues.
Job Description Role Overview As a Junior Forward Deployment & Support Engineer at Invigilo, you will support day -to -day customer operations and deployments, ensuring systems remain stable, responsive, and well -supported.
We work with customers across high -risk sectors such as oil & gas, construction, manufacturing, and logistics — enabling safer operat","[""handle customer requests"", ""monitor system health"", ""assist with deployments"", ""resolve issues"", ""support customer operations"", ""ensure system stability"", ""work closely with senior engineers"", ""work closely with customers""]",8,[],0,4,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 2, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.050494435545238,0.050494435545238,0.0,15,0.0,0.63481750272,0.8043750000000001,0.9
in-73b5ece9f9ecc3a9,"Familiarity with Agile methodologies and tools such as JIRA or Confluence.
Develop and configure services (SOAP/REST), message transformations (XSLT/XQuery), and routing logic using OSB and SOA components.
Lead the implementation of integration projects across cloud, on -premise, and hybrid environments using Oracle Fusion Middleware. Work closely with business analysts, architects, and other developers to understand requirements and translate them into robust technical solutions.
Role - Oracle ","[""develop and configure services"", ""develop and configure message transformations"", ""develop and configure routing logic"", ""lead implementation of integration projects"", ""work closely with business analysts"", ""work closely with architects"", ""work closely with other developers"", ""understand requirements"", ""translate requirements into technical solutions"", ""design integration solutions"", ""develop integration solutions"", ""participate in code reviews"", ""mentor junior developers"", ""support SIT/UAT testing cycles"", ""provide production support"", ""monitor integration services"", ""troubleshoot integration services"", ""optimize integration services"", ""monitor middleware performance"", ""troubleshoot middleware performance"", ""optimize middleware performance"", ""ensure secure integration architecture"", ""ensure reliable integration architecture"", ""ensure scalable integration architecture"", ""maintain documentation""]",25,"[""Agile methodologies"", ""JIRA"", ""Confluence"", ""SOAP"", ""REST"", ""XSLT"", ""XQuery"", ""OSB"", ""SOA components"", ""Oracle Fusion Middleware"", ""Oracle SOA Suite"", ""Oracle Service Bus (OSB)"", ""BPEL"", ""Mediators"", ""Adapters"", ""version control systems"", ""Git"", ""SVN"", ""CI/CD tools"", ""Oracle Integration Cloud (OIC)"", ""cloud-native integration platforms"", ""messaging"", ""event-driven architecture"", ""JMS"", ""Kafka"", ""Oracle certifications"", ""Fusion Middleware"", ""SOA Suite"", ""Java"", ""PL/SQL"", ""scripting"", ""middleware security"", ""error handling"", ""fault policies"", ""JDeveloper"", ""Enterprise Manager (OEM)"", ""WebLogic Server administration"", ""Oracle ERP"", ""Fusion"", ""EBS"", ""CRM"", ""XSD"", ""WSDL"", ""XML""]",44,19,6,"{""Remember"": 0, ""Understand"": 1, ""Apply"": 3, ""Analyze"": 3, ""Evaluate"": 4, ""Create"": 8, ""N/A"": 6}",0.4187157801283468,0.1211516473364549,0.3317725445094862,2,0.0,0.67455790221312,0.8621000000000001,0.9
in-83f00d28538ebd69,"Support UAT and facilitate user sign -off. Project Support: Assist in deployments and post -go -live support.
Manage the defect lifecycle and ensure quality standards.
Maintain functional documentation. Testing & QA: Develop and execute test plans (system, integration, UAT, regression).
Perform gap analyses and recommend improvements.
Translate them into functional specs, user stories, and process flows.
Act as liaison between stakeholders and technical teams.
Participate in Agile ceremonies (e.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-7dc858872dcb56a7,"Your projects will primarily be located in the Lethbridge area, but you will have the opportunity to work on multi -disciplinary projects across all ISL offices.
You enjoy being outside and are prepared to work on active construction sites and are always prepared for varying weather conditions.
Ready to throw your name in? Your cover letter should include: Your interest in working for ISL’s Lethbridge office. Your survey knowledge and past experience. Your resume must display: Diploma or Degree ",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-84d2fa98d8fcc8bd,"In this position. . . In this role, you will work in a highly dynamic, fast -paced environment, developing cutting -edge powertrains that compete on racetracks around the world.
International and domestic travel may be required to support racing activities. Even better, you may have. Experience using Bosch Motorsport, Motec, Cosworth, and McLaren hardware and software. Proficiency in C #, Python, MATLAB, VBA, or an equivalent programming language for data analysis and automation. Exposure to mot",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-8259575278ff15e8,"Aboriginal and Torres Strait Islander peoples, people with disability, people from diverse cultural and linguistic backgrounds and people of the LGBTIQA + community are encouraged to apply.
Our differences are our strengths. Business Unit: GBU Renewables & Flexible Power Division: GEN International - Australia Legal Entity: PELICAN POINT POWER LIMITED Professional Experience: Skilled ( >3 experience <15 years) Education Level: Technical Qualification Company Name: ENGIE Australia Why this matter",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-855153acea2ff45b,"The term may be shortened or extended depending on operational needs. STATEMENT At the City of Maple Ridge, we are dedicated to cultivating an inclusive culture that actively values and embraces diversity.
As a key member of our Development Engineering team, you will lead transformative projects, influence policy, and collaborate with top -tier professionals to support one of British Columbia’s fastest -growing municipalities.
As the Project Engineer, Development, you will play a pivotal role in",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-85ae80433e755493,"As a company with offices around the world, we are proud of the range of cultures, skills, viewpoints and abilities that we bring to the service of our clients.
If you need any support, please don’t hesitate to reach out to us.
We also recognise that individual needs differ, and we are dedicated to providing accommodations for interviews, applications, and workplace adjustments to support people with disabilities, neurodivergence, or other specific requirements.
We are committed to creating a di",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-8965b5e134360c3a,"# Description Based in Singapore, you will contribute to the firm, by developing analysis and conveying insights to enhance clients’ decision making.
You will enjoy autonomy, the opportunity to substantially influence major decisions in the energy sector, and to grow into an industry expert under the guidance of senior members of the team with deep experience addressing major strategic issues at the world’s leading electricity market modelling firm.",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-8a65e23011f0b499,"Candidate must be available entire duration Join us at our Cedar Rapids, Iowa location.
The Navigation and Sensor Systems organization is a growing business area developing the next generation of advanced military navigation systems.
Job Description The duration of this position runs from June through mid -December, 2026 .
Leading the way in GPS systems, our array of products cover airborne, precision -guided munitions, ground handheld receivers and embedded applications.
Our navigation solution",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-8b20d58614610842,"We welcome you to join us on our mission of giving every student the opportunity to succeed in their academic lives and beyond.
This position requires creative problem solving and sound technical ability to understand requirements, and support the maintenance of the cybersecurity standards and compliances.
Vretta is looking for an Information Security Analyst to join our Systems and Security team.","[""solve problems creatively"", ""understand requirements"", ""maintain cybersecurity standards"", ""maintain cybersecurity compliances""]",4,"[""cybersecurity standards"", ""cybersecurity compliance""]",2,3,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 2, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0482647444818462,0.0108517760470607,0.0374129684347855,16,0.0,0.6622487424,0.8825000000000001,0.9
in-8c46863a1ce899a0,"Location Noida, IN Category Other NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us.
We are currently seeking a Systems Integration Specialist Advisor to join our team in Noida, Uttar Pradesh (IN -UP), India (IN).
Masters preferred.
Role: - AI/ML Developer Location: - PAN India Notice Period: - 30 - 45 Days The candidate would play the role of an AI/ML Senior Developer/Team Lead participating in Designing, Developing and validating AI/ML solutio","[""design AI/ML solutions"", ""develop AI/ML solutions"", ""validate AI/ML solutions"", ""leverage Python for solutions"", ""leverage SQL for solutions"", ""participate in design and development"", ""play a team lead role""]",7,"[""AI/ML"", ""Python"", ""SQL"", ""US Healthcare""]",4,5,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 2}",0.1757608595280818,0.0982500610147901,0.1458840043921219,11,0.0,0.634016491817143,0.785357142857143,0.9000000000000001
in-8f51743560d7b55b,We have a talented team of 600 + people across Ireland and the UK and are rapidly expanding our workforce across several disciplines to meet our ambitious growth plans. Glanua Limited is an equal opportunities employer.,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-8d007d54a6e9b3b3,"We are looking for someone with a proven track record of building production -grade platforms (10 -15 + years) Industry Knowledge: You must stay current with the ""latest and greatest"" in AI (e.g., rag -less inferencing, agentic frameworks). Problem Solver: Must be able to take a use case from a business unit and translate it into a scalable platform service. Experience with Scale: Experience working with large -scale GPU farms and high -volume data environments is highly preferred. For applicati","[""build production-grade platforms"", ""translate business use cases into scalable platform services"", ""work with large-scale GPU farms"", ""work with high-volume data environments"", ""architect AI factories"", ""stay current with industry knowledge"", ""solve problems""]",7,"[""rag-less inferencing"", ""agentic frameworks"", ""GenAI"", ""GPU farms"", ""platform services""]",5,5,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 2}",0.0669718927254162,0.0608968951384014,0.0552482034030713,15,0.0,0.633245663417143,0.80825,0.9000000000000001
in-904355e3b43a86f2,"Compensation Range: $300K - $335K
You in? Why this role matters - Redis is the world’s fastest data platform, trusted by millions of developers and enterprises to power real -time applications at global scale.
Our partnership with Microsoft Azure powers Azure Managed Redis (AMR), one of the most strategically important managed Redis offerings in the cloud ecosystem.
The estimated gross base annual salary range for this role is $300 000 – $335 000 per year in New York, California, Washington, Col",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-8d9ae454713adb22,"We value individual impact, trust, ownership, and continuous growth.
Our culture is one of our greatest strengths: open, direct, collaborative, and built on trust and continuous growth.
As a company, we are a tight -knit, high -performing team of around 50 people across Australia, the United States, and Asia, including Forbes 30 Under 30 co -founders and leaders from global SaaS success stories.
More recently, we expanded our offering beyond automation with the launch of our AI -powered Matter M","[""build workflows"", ""automate workflows"", ""collaborate with team"", ""enable meaningful work"", ""empower non-technical teams""]",5,"[""no-code platform"", ""AI-powered Matter Management"", ""Legal Service Hub"", ""SaaS"", ""Series A funding"", ""engineering culture""]",6,2,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 3}",0.0939756009121063,0.0909770206182133,0.0364696421121296,14,0.0,0.6707074268159999,0.8210000000000001,0.9
in-871bae54762204ea,"DHB6IP1uHp
You will play a key role in supporting executive decision -making, participating in C -suite discussions, and strengthening the structure, scalability, and modernization of our FP &A processes - including thoughtful use of automation and AI -enabled workflows.
As a public company, our Finance team operates in structured quarterly reporting cycles that require precision, accountability, and occasional intensity during earnings and board periods.
Manager, Financial Planning & Analysis =","[""support executive decision-making"", ""participate in C-suite discussions"", ""strengthen FP&A processes"", ""lead forecasting"", ""lead financial modeling"", ""lead performance analysis"", ""operate in structured quarterly reporting cycles""]",7,"[""Financial Planning & Analysis (FP&A)"", ""automation"", ""AI-enabled workflows"", ""public company"", ""Finance"", ""Lending"", ""Wealth"", ""Payments"", ""fintech"", ""TSX"", ""NASDAQ""]",11,5,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 2}",0.0868371775275782,0.0,0.0868371775275782,15,0.0,0.6024662656457144,0.834642857142857,0.9000000000000001
in-8b3ede5765e5e1c9,"As a hands‑on engineer, you will evaluate proposed software changes, resolve issues and blockers, support feature planning, and ensure high‑quality delivery through systematic testing and functional design.
Working closely with technical teams and business partners across multiple geographies, you will contribute to feature design, integration testing, and continuous improvement of internally built tools that support operational teams.
You will be responsible for implementing generative and agen","[""evaluate proposed software changes"", ""resolve issues and blockers"", ""support feature planning"", ""ensure high-quality delivery through systematic testing"", ""ensure high-quality delivery through functional design"", ""work closely with technical teams and business partners"", ""contribute to feature design"", ""contribute to integration testing"", ""contribute to continuous improvement of internally built tools"", ""implement generative AI technologies"", ""implement agentic AI technologies"", ""augment core development workflows"", ""automate core development workflows"", ""program enhancements for the ServiceNow portal"", ""leverage Java to deliver reliable, scalable solutions"", ""leverage JavaScript to deliver reliable, scalable solutions"", ""leverage modern frameworks to deliver reliable, scalable solutions"", ""design internally-used digital products"", ""build internally-used digital products"", ""enhance internally-used digital products""]",20,"[""Java"", ""JavaScript"", ""modern frameworks"", ""generative AI"", ""agentic AI"", ""ServiceNow"", ""software engineering"", ""AI-driven development practices"", ""enterprise infrastructure"", ""incident management"", ""service portal""]",11,18,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 2, ""Evaluate"": 3, ""Create"": 9, ""N/A"": 2}",0.278300756587738,0.1337695533552647,0.2531766960495397,7,0.0,0.6547402147885715,0.8268035714285716,0.8999999999999998
in-9969a26138c87cd4,"Email to: eugenie.cheah@ascension -sg.com for more information. We do not charge our candidates any referral fee nor bind them with any contract. Eugenie Cheah Consulting Manager Reg no.: R24122293 EA No: 25C2861 Job Types: Full -time, Permanent Pay: $3,000 .00 - $3,800 .00 per month Benefits: Health insurance Work Location: In person",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-9378455c1bb091a1,"This fast -paced environment requires excellent time management, insightful debugging, critical thinking, problem -solving skills and deep knowledge of the Linux system.
We also work with OEMs and ODMs - Dell, HP, Lenovo, Advantech, ADLink and many more - to ensure that Ubuntu works perfectly on their hardware.
We work with the world's most significant silicon companies - Intel, AMD, Nvidia, Mediatek, Hisilicon, Samsung and more - to optimize Ubuntu on their next -generation chips.
In this role,","[""manage time"", ""debug systems"", ""think critically"", ""solve problems"", ""improve Ubuntu"", ""enable technology"", ""deliver user experience"", ""work with partners""]",8,"[""Linux"", ""Ubuntu"", ""Ubuntu Classic"", ""Ubuntu Core"", ""hardware"", ""OEMs"", ""ODMs"", ""Robotics"", ""Automotive"", ""SmartNIC"", ""Medical device"", ""Industry gateway"", ""IHV""]",13,4,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 2, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 4}",0.1599866891747347,0.1029530549889436,0.0766069443602311,12,0.0,0.6335020944,0.794375,0.9
in-9ae984f1f5d1226c,"To safeguard our employees and their families, our visitors, and the broader community from COVID -19, and in consideration of recommendations from health authorities and the NBA’s own advisors, any individual working onsite in our New York and New Jersey offices must be fully vaccinated against COVID -19 .
The NBA will discuss accommodations for individuals who cannot be vaccinated due to a medical reason or sincerely held religious belief, practice, or observance. About the NBA The National Ba","[""oversee intercom and communications systems"", ""provide technical leadership"", ""provide hands-on expertise"", ""provide strategic direction"", ""ensure reliable communications"", ""ensure high-performance communications"", ""oversee broadcast operations""]",7,"[""broadcast operations"", ""intercom systems"", ""communications systems"", ""Broadcast Support Engineering""]",4,2,5,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 5}",0.0176195232491744,0.0,0.0176195232491744,18,0.0,0.64737792,0.8605714285714287,0.9000000000000001
in-9be994077c46b7ef,"A willingness to dive into and take ownership of tasks outside of comfort zones is imperative. This position is hybrid remote with a minimum requirement of 3 days in office located in Crane, IN. Responsibilities: In this role, you will work closely with the CACI Program Team to coordinate program execution across a wide array of individual projects and teams.
The ideal candidate will be adaptable to varying team environments and able to work effectively with geographically dispersed stakeholders","[""coordinate program execution"", ""work with geographically dispersed stakeholders"", ""maintain exceptional attention to detail"", ""support management and execution of contracts""]",4,[],0,1,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 3}",0.0123139994588999,0.0123139994588999,0.0,18,0.0,0.6426532713600002,0.8335000000000001,0.9
in-97191426cd97dd84,"You’ll ensure high -quality, timely project delivery in line with industry benchmarks and internal standards, serving as a key liaison between Atelier Ten and our clients and collaborators.
You’ll contribute specialist expertise to support other teams.
You’ll need to balance multiple deadlines, work well independently, and collaborate effectively across all levels of the team.
We’re looking for a proactive, self -motivated individual with strong interpersonal skills and the ability to thrive in ","[""ensure high-quality project delivery"", ""serve as a key liaison"", ""contribute specialist expertise"", ""balance multiple deadlines"", ""work well independently"", ""collaborate effectively across all levels"", ""thrive in a fast-paced environment"", ""work with architects, engineers, owners, and stakeholders"", ""accomplish sustainable vision"", ""solve problems for the built environment"", ""reimagine ways to create a smart and sustainable future"", ""create high-performing, sustainable, and award-winning buildings"", ""champion for a healthier planet"", ""leverage collective knowledge of sustainable spaces"", ""approach problems creatively and collaboratively"", ""mentor junior staff"", ""coordinate junior staff"", ""provide clear frameworks"", ""set standards"", ""ensure cohesive delivery across the team""]",20,"[""industry benchmarks"", ""internal standards"", ""sustainable design"", ""building services engineering"", ""environmental design"", ""mechanical engineering""]",6,10,10,"{""Remember"": 2, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 10}",0.0855230152003641,0.0421690274301094,0.0750673921484696,15,0.0,0.6291547916050286,0.8111869047619049,0.8999999999999998
in-92e57e0960d0c733,"Develop and test application code to resolve defects and improve application reliability and performance.
Analyzes software for defects and performance tuning opportunities.
Performs system analysis, troubleshooting, diagnosis and problem resolution.
Provides a strong customer and cross functional interface for application related activities & support.
45% EJF3: Provides leadership to application support (defect repair, maintenance, and production operations support) for applications utilizing t","[""develop application code"", ""test application code"", ""analyze software for defects"", ""perform system analysis"", ""troubleshoot systems"", ""resolve problems"", ""provide technical support"", ""develop data models"", ""maintain data models"", ""develop process models"", ""maintain process models"", ""deploy application code"", ""test frameworks"", ""develop Power Platform applications"", ""enhance Power Platform applications"", ""build Power BI reports"", ""lead solution architecture"", ""facilitate backlog grooming"", ""participate in user story development"", ""lead problem resolution efforts"", ""facilitate Agile ceremonies"", ""define technology strategies"", ""manage programming projects"", ""create technical documentation"", ""create design documentation"", ""provide technical direction"", ""provide technical oversight"", ""provide leadership to application support"", ""interface with customers"", ""interface with cross-functional teams"", ""work with product owners"", ""work with scrum masters"", ""work with solution architects"", ""work with developers"", ""work with administrators"", ""work with business analysts"", ""participate in inter-agency workgroups"", ""monitor deliveries"", ""monitor priorities"", ""escalate issues"", ""lead project meetings"", ""support management in project planning"", ""work under minimal direction"", ""use independent judgment"", ""assist with budget preparation"", ""contribute to teamwork"", ""attend walk-through meetings"", ""communicate effectively""]",48,"[""Microsoft 365 Power Platform"", ""Microsoft Azure AI document intelligence"", ""Microsoft Azure blob storage"", ""blob storage API"", ""Agile methodologies"", ""Process Automate"", ""Dataverse"", ""Power Apps"", ""Model-driven Apps"", ""Canvas Apps"", ""Power Pages"", ""Power BI"", ""system architecture"", ""programming standards"", ""Continuity of Operations (COOP)""]",15,28,20,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 8, ""Analyze"": 2, ""Evaluate"": 4, ""Create"": 14, ""N/A"": 20}",0.3713593758756608,0.2947831487507843,0.17224091667878,3,0.0,0.6422184648000001,0.8301875000000001,0.9
in-9f2148688a920fb2,"As a Software Engineer at JPMorgan Chase within the Commercial and Investment Bank - Post Trade Technology Group, you are an integral part of an agile team that works to enhance, build, and deliver trusted market -leading technology products in a secure, stable, and scalable way.","[""enhance technology products"", ""build technology products"", ""deliver technology products"", ""work in an agile team""]",4,[],0,3,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 1}",0.0458788404003443,0.0458788404003443,0.0,16,0.0,0.67256331264,0.808,0.9
in-a0434a0f405c6949,"At Samuel, we believe every team member brings unique and valuable skills, experiences and knowledge to our thriving business – enabling us to build on over 170 years of success in the metals industry.
SAMACO #LI -RP1 At Samuel, meeting our customer needs is our top priority.
This range reflects the expected full compensation range for the role; most offers will fall within the range and not at the maximum in order to allow for future growth.
We also consider internal equity to ensure fair and c",[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,19,0.0,0.0,0.0,0.0
in-9da8b8c6e52feb61,"Microsoft 365 Enterprise Administrator Expert, an asset. Extensive hands -on experience with Microsoft Azure (IaaS, PaaS, networking, identity, automation, monitoring, and cost optimization).
Qualifications Education and Experience Postsecondary degree in information technology, Computer Science, or a related field. 10 + years of progressive experience in infrastructure engineering, including at least 5 years in a senior or lead technical role with a strong focus on design, implementation, and m","[""provide technical leadership"", ""oversee technology platforms"", ""work closely with architecture teams"", ""work closely with development teams"", ""work closely with data teams"", ""plan environments"", ""coordinate releases"", ""maintain readiness"", ""collaborate with cross-functional teams"", ""collaborate with stakeholders"", ""define requirements"", ""provide expert advice"", ""ensure effective project delivery"", ""ensure issue resolution"", ""interact with vendors"", ""interact with managed service providers"", ""ensure SLAs are met"", ""evaluate vendor capabilities"", ""lead enterprise automation initiatives"", ""eliminate manual tasks"", ""increase deployment consistency"", ""strengthen security posture"", ""manage disaster recovery plans"", ""manage backup plans"", ""manage failover plans"", ""develop infrastructure foundation"", ""maintain infrastructure foundation"", ""shape hybrid cloud environment"", ""maintain hybrid cloud environment""]",29,"[""Microsoft 365"", ""Microsoft Azure"", ""IaaS"", ""PaaS"", ""Azure Solutions Architect Expert"", ""Azure Administrator Associate"", ""Azure DevOps Engineer Expert"", ""PowerShell"", ""Azure Automation"", ""Terraform"", ""Bicep"", ""identity management"", ""access control"", ""encryption"", ""data protection"", ""SLAs""]",16,11,18,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 4, ""Analyze"": 4, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 18}",0.1394971166090889,0.0481923472398614,0.1157111707486604,12,0.0,0.6399044522813793,0.8360172413793102,0.8999999999999998
in-989af9a20b8f9ee7,"We are seeking an experienced Senior Laboratory / Facility Electrical Engineer for our Life Sciences business unit in our Kanata office.
This includes interpreting, organizing, executing and coordinating the design and production effort for one or more large or complex projects. Salary range for this position is $127,000 .00 - $156,000 .00 .","[""interpret design and production effort"", ""organize design and production effort"", ""execute design and production effort"", ""coordinate design and production effort"", ""design projects"", ""coordinate projects""]",6,"[""Life Sciences"", ""Electrical Engineering""]",2,3,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 3}",0.1358457921518877,0.1166148240780929,0.0192309680737947,10,0.0,0.6559849607040001,0.8140000000000001,0.9
in-9e8b8167a52cb05c,"In particular, you will be involved in the process of guiding a team through designing and implementing websites, applications and mobiles apps that are used with our products.
Whether it's designing transformative technology or visiting farms to ensure our products are reliable and safe, we do whatever it takes to deliver for our customers.
Working here means tackling big problems with big impact.
You'll find opportunities to grow professionally, solve complex challenges, and make meaningful co","[""guide a team through designing and implementing websites, applications and mobile apps"", ""design transformative technology"", ""ensure products are reliable and safe"", ""tackle big problems"", ""grow professionally"", ""solve complex challenges"", ""make meaningful contributions"", ""act independently"", ""make practical, real-world decisions"", ""innovate"", ""execute ideas"", ""build AI and robotics products"", ""drive innovation"", ""reduce environmental impact"", ""promote soil health"", ""address labor shortages"", ""address rising costs"", ""set a new standard for automated weed control"", ""disrupt the market"", ""recruit and hire talented team"", ""support and enable growth and opportunity for every employee""]",21,"[""robotics"", ""computer vision"", ""deep learning"", ""lasers"", ""automated weed control"", ""manufacturing""]",6,6,15,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 3, ""N/A"": 15}",0.1092113998024253,0.0806059898087154,0.0503930963967975,13,0.0,0.6257297131520001,0.799579365079365,0.8999999999999998
